date, pm25, pm10, o3, no2, so2, co
2020/8/26, 30, 16, 26, 5, , 
2020/8/27, 33, 20, 31, 10, , 
2020/8/28, 38, 17, 21, 9, , 
2020/8/29, 30, 8, 25, 7, , 
2020/8/30, 26, 11, 27, 3, , 
2020/8/31, 30, 13, 29, 8, , 
2020/9/1, 23, 17, 32, 14, , 
2020/9/2, 32, 19, 38, 17, , 
2020/9/3, 44, 23, 26, 17, , 
2020/9/4, 46, 13, 25, 8, , 
2020/9/5, 30, 13, 27, 7, , 
2020/9/6, 33, 14, 29, 9, , 
2020/9/7, 38, 20, 32, 16, , 
2020/9/8, 40, 17, 17, 10, , 
2020/9/9, 36, 18, 21, 8, , 
2020/9/10, 40, 19, 37, 10, , 
2020/9/11, 32, 36, 34, 22, , 
2020/9/12, 65, 21, 32, 13, , 
2020/9/13, 52, 14, 31, 14, , 
2020/9/14, 38, 52, 63, 27, , 
2020/9/15, 68, 55, 58, 42, 1, 
2020/9/16, 74, 44, 54, 19, , 
2020/9/17, 92, 34, 30, 6, , 
2020/9/18, 35, 36, 43, 12, 1, 
2020/9/19, 44, 25, 55, 12, 1, 
2020/9/20, 55, 25, 48, 11, 1, 
2020/9/21, 63, 36, 46, 22, 1, 
2020/9/22, 79, 50, 62, 26, 1, 
2020/9/23, 118, 41, 32, 16, 1, 
2020/9/24, 68, 16, 27, 6, , 
2020/9/25, 29, 11, 25, 8, , 
2020/9/26, 21, 7, 27, 6, , 
2020/9/27, 19, 8, 25, 3, , 
2020/9/28, 30, 13, 18, 12, , 
2020/9/29, 43, 20, 16, 12, , 
2020/9/30, 48, 23, 23, 13, , 
2020/10/1, 46, 12, 17, 11, , 
2020/4/2, 56, 23, 26, 13, , 
2020/4/3, 52, 13, 34, 9, , 
2020/4/4, 25, 13, 35, 7, , 
2020/4/5, 36, 17, 42, 5, , 
2020/4/6, 47, 22, 36, 8, , 
2020/4/7, 45, 30, 36, 11, , 
2020/4/8, 60, 47, 45, 24, , 
2020/4/9, 79, 45, 42, 18, , 
2020/4/10, 87, 36, 39, 11, 1, 
2020/4/11, 58, 19, 40, 9, , 
2020/4/12, 46, 24, 45, 9, , 
2020/4/13, 61, 24, 33, 3, , 
2020/4/14, 40, 15, 33, 5, , 
2020/4/15, 25, 37, 35, 18, , 
2020/4/16, 58, 39, 35, 23, 1, 
2020/4/17, 58, 44, 39, 13, 1, 
2020/4/18, 71, 27, 22, 10, , 
2020/4/19, 62, 36, 32, 7, , 
2020/4/20, 86, 41, 37, 8, , 
2020/4/21, 40, 47, 40, 7, 1, 
2020/4/22, 51, 44, 43, 9, 1, 
2020/4/23, 56, 33, 51, 18, 1, 
2020/4/24, 55, 40, 43, 12, 1, 
2020/4/25, 93, 18, 37, 4, , 
2020/4/26, 48, 18, 43, 5, , 
2020/4/27, 48, 33, 39, 16, 1, 
2020/4/28, 67, 33, 23, 12, , 
2020/4/29, 77, 14, 28, 7, , 
2020/4/30, 36, 10, 29, 6, , 
2020/5/1, 19, 11, 30, 3, , 
2020/5/2, 29, 12, 33, 4, , 
2020/5/3, 33, 12, 35, 8, , 
2020/5/4, 38, 17, 31, 8, , 
2020/5/5, 48, 19, 35, 7, , 
2020/5/6, 27, 23, 41, 13, , 
2020/5/7, 42, 28, 56, 17, , 
2020/5/8, 58, 48, 77, 14, 1, 
2020/5/9, 101, 35, 87, 13, 1, 
2020/5/10, 78, 16, 38, 5, , 
2020/5/11, 48, 25, 36, 3, , 
2020/5/12, 25, 14, 38, 9, , 
2020/5/13, 28, 20, 38, 14, , 
2020/5/14, 37, 23, 37, 6, , 
2020/5/15, 29, 16, 43, 6, , 
2020/5/16, 27, 13, 44, 10, , 
2020/5/17, 33, 12, 51, 7, , 
2020/5/18, 39, 18, 32, 11, , 
2020/5/19, 40, 20, 29, 10, , 
2020/5/20, 33, 21, 39, 9, , 
2020/5/21, 40, 20, 41, 11, , 
2020/5/22, 48, 22, 28, 15, , 
2020/5/23, 45, , , , , 
2020/5/26, 37, 25, 44, 13, , 
2020/5/27, 44, 22, 35, 14, , 
2020/5/28, 44, 31, 38, 7, , 
2020/5/29, 31, 32, 48, 7, , 
2020/5/30, 42, 22, 47, 8, , 
2020/5/31, 40, 18, 40, 4, , 
2020/6/1, 32, 15, 47, 4, , 
2020/6/2, 31, 29, 55, 15, , 
2020/6/3, 43, 26, 45, 11, , 
2020/6/4, 60, 16, 28, 7, , 
2020/6/5, 35, 11, 23, 9, , 
2020/6/6, 24, 12, 28, 5, , 
2020/6/7, 26, 10, 30, 3, , 
2020/6/8, 27, 14, 23, 8, , 
2020/6/9, 36, 10, 27, 7, , 
2020/6/10, 26, 5, 28, 11, , 
2020/6/11, 27, 21, 31, 13, , 
2020/6/12, 56, 26, 30, 14, , 
2020/6/13, 58, 11, 33, 7, , 
2020/6/14, 31, 12, 33, 7, , 
2020/6/15, 32, 23, 32, 14, , 
2020/6/16, 46, 22, 32, 15, , 
2020/6/17, 53, 17, 27, 13, , 
2020/6/18, 41, 16, 32, 10, , 
2020/6/19, 46, 13, 34, 13, , 
2020/6/20, 30, 10, 34, 6, , 
2020/6/21, 26, 13, 22, 6, , 
2020/6/22, 36, 19, 36, 9, , 
2020/6/23, 40, 24, 73, 14, , 
2020/6/24, 63, 36, 71, 17, , 
2020/6/25, 65, 25, 57, 14, , 
2020/6/26, 50, 28, 52, 12, , 
2020/6/27, 55, 24, 30, 7, , 
2020/6/28, 51, 11, 32, 3, , 
2020/6/29, 31, 18, 33, 5, , 
2020/6/30, 27, 16, 24, 8, , 
2020/7/1, 30, 10, 18, 7, , 
2020/1/2, 67, 16, 8, 11, , 
2020/1/3, 55, 10, 18, 11, , 
2020/1/4, 35, 15, 16, 15, , 
2020/1/5, 40, 15, 11, 19, , 
2020/1/6, 51, 17, 16, 19, , 
2020/1/7, 43, 22, 17, 18, 1, 
2020/1/8, 54, 12, 9, 14, , 
2020/1/9, 44, 9, 14, 12, , 
