date, pm25, o3, no2, so2, co
2015/7/9, 79, 22, 1, , 
2015/7/10, 78, 23, 1, , 
2015/7/11, 73, 23, 1, , 
2015/7/12, 66, 28, 2, , 
2015/7/13, 33, 31, 1, , 
2015/7/14, 53, 28, 1, , 
2015/7/15, 53, 31, 1, , 
2015/7/16, 30, 33, 1, , 
2015/7/17, 33, 29, , , 
2015/7/18, 32, 24, , , 
2015/7/19, 37, 25, 2, , 
2015/7/20, 47, 28, 1, , 
2015/7/21, 39, 28, 1, , 
2015/7/22, 38, 27, 1, , 
2015/7/23, 46, 31, 1, , 
2015/7/24, 49, 30, , , 
2015/7/25, 48, 32, 1, , 
2015/7/26, 28, 27, , , 
2015/7/27, 47, 27, , , 
2015/7/28, 52, 27, , , 
2015/7/29, 57, 29, 1, , 
2015/7/30, 57, 50, 3, , 
2015/7/31, 53, 49, 5, , 
2015/8/1, 58, 50, 4, , 
2015/8/2, 32, 60, 2, , 
2015/8/3, 39, 64, 1, , 
2015/8/4, 40, 33, 1, , 
2015/8/5, 59, 31, 1, , 
2015/8/6, 37, 33, 1, , 
2015/8/7, 54, 30, 1, , 
2015/8/8, 41, 29, 1, , 
2015/8/9, 57, 32, , , 
2015/8/10, 48, 49, 3, , 
2015/8/11, 37, 50, 2, , 
2015/8/12, 48, 55, 3, , 
2015/8/13, 48, 64, 3, , 
2015/8/14, 53, 55, 2, , 
2015/8/15, 44, 62, 2, 1, 
2015/8/16, 43, 54, 2, , 
2015/8/17, 53, 47, 1, , 
2015/8/18, 34, , 3, , 
2015/8/19, 27, 36, 3, , 
2015/8/20, 31, 27, 6, , 
2015/8/21, 31, 39, 7, , 
2015/8/22, 34, 30, 4, , 
2015/8/23, 36, 36, 2, , 
2015/8/24, 27, 39, 3, , 
2015/8/25, 30, 46, 5, , 
2015/8/26, 34, 51, 7, , 
2015/8/27, 45, 75, 5, , 
2015/8/28, 48, 80, 4, 1, 
2015/8/29, 53, 77, 3, 1, 
2015/8/30, 50, 48, 1, , 
2015/8/31, 33, 37, 2, , 
2015/9/1, 34, 35, 2, , 
2015/9/2, 17, 38, 2, , 
2015/9/3, 19, 36, 4, , 
2015/9/4, 20, 30, 2, , 
2015/9/5, 26, 27, , , 
2015/9/6, 44, 25, , , 
2015/9/7, 38, 28, , , 
2015/9/8, 35, 29, 3, , 
2015/9/9, 36, 25, 1, , 
2015/9/10, 31, 33, 3, , 
2015/9/11, 43, 37, 4, , 
2015/9/12, 42, 40, 2, , 
2015/9/13, 21, 45, 2, , 
2015/9/14, 24, 48, 2, , 
2015/9/15, 26, 31, 1, , 
2015/9/16, 31, 29, 1, , 
2015/9/17, 17, 31, 2, , 
2015/9/18, 26, 32, 1, , 
2015/9/19, 23, 39, 1, , 
2015/9/20, 24, 41, , , 
2015/9/21, 24, 43, 5, , 
2015/9/22, 30, 49, 2, , 
2015/9/23, 54, 55, 4, , 
2015/9/24, 40, 52, 6, 1, 
2015/9/25, 42, 51, 5, , 
2015/9/26, 47, 55, 4, , 
2015/9/27, 47, 54, 1, , 
2015/9/28, 52, 45, 2, , 
2015/9/29, 50, 39, 3, 1, 
2015/9/30, 27, 47, 4, , 
2015/10/1, 47, 57, 5, 1, 
2015/4/2, 42, 28, 3, , 
2015/4/3, 37, 36, 2, , 
2015/4/7, 64, 30, 3, 1, 
2015/4/8, 55, 21, 3, 1, 
2015/4/9, 62, 26, 3, , 
2015/4/10, 67, 29, 5, , 
2015/4/16, 22, 32, 4, , 
2015/4/17, 24, 31, 4, , 
2015/4/18, 12, 33, 3, , 
2015/4/19, 14, 42, 1, , 
2015/4/20, 15, 41, 3, , 
2015/4/21, 12, 48, 7, , 
2015/4/22, 25, 35, 4, , 
2015/4/23, 24, 30, 5, , 
2015/4/24, 29, 22, 3, , 
2015/4/25, 52, 42, 2, , 
2015/4/26, 42, 30, 2, , 
2015/4/27, 54, 37, 2, , 
2015/4/28, 25, 31, 1, , 
2015/4/29, 16, 46, 1, , 
2015/4/30, 19, 56, 5, , 
2015/5/1, 30, 64, 5, , 
2015/5/2, 37, 58, 4, , 
2015/5/3, 40, 41, 2, , 
2015/5/4, 28, 38, 3, , 
2015/5/5, 33, 36, 3, , 
2015/5/6, 31, 29, 2, , 
2015/5/7, 34, 24, 3, , 
2015/5/8, 36, 20, 4, , 
2015/5/9, 62, 23, 2, , 
2015/5/10, 65, 22, 1, , 
2015/5/11, 73, 32, 3, , 
2015/5/12, 46, 22, 3, , 
2015/5/13, 24, 21, 5, , 
2015/5/14, 30, 18, 3, 3, 
2015/5/15, 49, 19, 4, , 
2015/5/16, 31, 22, 2, , 
2015/5/17, 50, 34, 2, , 
2015/5/18, 36, 26, 4, 3, 
2015/5/19, 54, 22, 2, , 
2015/5/20, 49, 28, 3, , 
2015/5/21, 53, 23, 2, , 
2015/5/22, 19, 24, 4, , 
2015/5/23, 34, 21, 2, , 
2015/5/24, 37, 29, 2, , 
2015/5/25, 18, 25, 2, , 
2015/5/26, 23, 22, 4, , 
2015/5/27, 51, 25, 4, , 
2015/5/28, 46, 20, 3, , 
2015/5/29, 54, 43, 2, , 
2015/5/30, 21, 35, 2, , 
2015/5/31, 23, 41, 2, , 
2015/6/1, 23, 53, 6, , 
2015/6/2, 36, 47, 4, , 
2015/6/3, 35, 46, , , 
2015/6/4, 37, 43, 3, , 
2015/6/5, 36, 38, 3, , 
2015/6/6, 36, 44, 3, , 
2015/6/7, 37, 31, 2, , 
2015/6/8, 24, 42, 2, 1, 
2015/6/9, 22, 17, 2, , 
2015/6/10, 26, 35, 3, , 
2015/6/11, 29, 26, 2, , 
2015/6/12, 28, 23, 2, , 
2015/6/13, 28, 27, 2, , 
2015/6/14, 27, 19, 2, , 
2015/6/15, 22, 23, 2, , 
2015/6/16, 24, 17, 2, , 
2015/6/17, 26, 22, 1, , 
2015/6/18, 19, 25, 2, , 
2015/6/19, 38, 19, 3, , 
2015/6/20, 62, 13, 2, , 
2015/6/21, 50, 12, 1, , 
2015/6/22, 63, 15, 2, , 
2015/6/23, 54, 19, 1, , 
2015/6/24, 30, 22, 2, , 
2015/6/25, 27, 26, 1, , 
2015/6/26, 26, 28, 1, , 
2015/6/27, 38, 27, 2, , 
2015/6/28, 38, 29, 2, , 
2015/6/29, 32, 26, 1, , 
2015/6/30, 66, 24, 2, , 
2015/7/1, 65, 23, 1, , 
2015/1/2, 30, 5, 6, , 
2015/1/10, 18, 17, 7, , 
2015/1/11, 13, 13, 8, , 
2015/1/12, 13, 11, 4, , 
2015/1/13, 15, 11, 4, , 
2015/1/14, 30, 10, 8, , 
2015/1/15, 29, 18, 4, , 
2015/1/16, 14, 23, , , 
2015/1/17, 16, 28, 7, , 
2015/1/18, 22, 32, 6, , 
2015/1/19, 12, 41, 8, , 
2015/1/20, 27, 35, 10, 1, 
2015/1/21, 34, 21, 8, , 
2015/1/22, 58, 25, 3, , 
2015/1/23, 15, 23, 2, , 
2015/1/24, 28, 24, 4, , 
2015/1/25, 19, 31, 1, , 
2015/1/26, 11, 29, 4, , 
2015/1/27, 10, 29, 9, , 
2015/1/28, 16, 35, 9, 1, 
2015/1/29, 21, 28, 6, , 
2015/1/30, 20, 20, 6, , 
2015/1/31, 26, 18, 8, , 
2015/2/1, 42, 18, 2, , 
2015/2/2, 15, 22, 4, , 
2015/2/3, 12, 14, 12, , 
2015/2/4, 23, 17, 9, , 
2015/2/5, 10, 14, 3, , 
2015/2/6, 14, 17, 10, , 
2015/2/7, 19, 29, 9, , 
2015/2/8, 21, 30, 5, , 
2015/2/9, 28, 37, 7, , 
2015/2/10, 15, 47, 9, 1, 
2015/2/11, 21, 39, 8, , 
2015/2/12, 31, 24, 5, , 
2015/2/13, 16, 35, 9, , 
2015/2/14, 30, 42, 4, , 
2015/2/15, 33, 28, 5, , 
2015/2/16, 30, 24, 2, , 
2015/2/17, 13, 26, 5, , 
2015/2/18, 15, 31, 7, , 
2015/2/19, 13, 35, 9, , 
2015/2/20, 16, 27, 3, , 
2015/2/21, 18, 27, 3, , 
2015/2/22, 26, 16, 4, , 
2015/2/23, 17, 19, 2, , 
2015/2/24, 6, 18, 4, , 
2015/2/25, 8, 29, 6, , 
2015/2/26, 13, 23, 9, , 
2015/2/27, 17, 25, 4, , 
2015/2/28, 12, 19, 4, , 
2015/3/1, 20, 15, 4, , 
2015/3/2, 17, 16, 5, , 
2015/3/3, 14, 5, 10, 1, 
2015/3/4, 12, 12, 7, , 
2015/3/5, 23, 34, 3, , 
2015/3/6, 13, 35, 9, , 
2015/3/7, 18, 38, 13, , 
2015/3/8, 25, 28, 6, , 
2015/3/9, 21, 19, 5, , 
2015/3/10, 10, 24, 3, , 
2015/3/11, 18, 26, 4, , 
2015/3/12, 16, 31, 4, , 
2015/3/13, 22, 35, 3, , 
2015/3/14, 23, 42, 4, , 
2015/3/15, 28, 28, 4, , 
2015/3/16, 20, 32, 7, , 
2015/3/17, 30, 21, 6, , 
2015/3/18, 34, 32, 4, , 
2015/3/19, 19, 21, 6, , 
2015/3/20, 38, 15, 4, , 
2015/3/21, 35, 15, 2, , 
2015/3/22, 16, 26, 2, , 
2015/3/23, 15, 39, 7, , 
2015/3/24, 17, 39, 6, , 
2015/3/25, 26, 35, 3, , 
2015/3/26, 21, 34, 2, , 
2015/3/27, 14, 37, 3, , 
2015/3/28, 15, 43, 8, , 
2015/3/29, 17, 36, 2, , 
2015/3/30, 31, 32, 4, , 
2015/3/31, 26, 29, 3, , 
2015/4/1, 27, 29, 3, , 
2014/10/2, 9, 27, 3, , 1
2014/10/3, 32, 39, 4, , 1
2014/10/4, 7, 38, 5, , 1
2014/10/5, 10, 40, 4, , 1
2014/10/6, 17, 37, 3, , 
2014/10/7, 15, 34, 5, , 1
2014/10/8, 17, 26, 4, , 1
2014/10/9, 14, 25, 3, , 1
2014/10/10, 12, 22, 3, , 1
2014/10/11, 30, 17, 2, , 1
2014/10/12, 10, 13, 6, , 2
2014/10/13, 24, 29, 1, , 1
2014/10/14, 7, 31, 2, , 
2014/10/15, 6, 37, 6, , 3
2014/10/16, 9, 48, 5, , 1
2014/10/17, 11, 39, 6, , 2
2014/10/18, 14, 34, 6, , 1
2014/10/19, 15, 36, 5, , 1
2014/10/20, 30, 44, 7, , 2
2014/10/21, 35, 39, 10, , 2
2014/10/22, 27, 38, 10, , 2
2014/10/23, 29, 50, 7, , 1
2014/10/24, 31, 56, 12, , 3
2014/10/25, 34, 49, 6, , 2
2014/10/26, 30, 46, 5, , 1
2014/10/27, 19, 34, 4, , 1
2014/10/28, 12, 30, 6, , 2
2014/10/29, 19, 31, 7, , 1
2014/10/30, 26, 40, 8, , 1
2014/10/31, 27, 34, 4, , 1
2014/11/1, 16, 32, 5, , 1
2014/11/2, 28, 38, 4, 1, 1
2014/11/3, 26, 32, 6, 1, 1
2014/11/4, 25, 27, 6, 1, 2
2014/11/5, 20, 22, 3, , 1
2014/11/6, 12, 18, 5, , 2
2014/11/7, 16, 8, 9, 1, 2
2014/11/8, 15, 33, 4, 1, 1
2014/11/9, 22, 31, 4, , 2
2014/11/10, 13, 34, 6, , 1
2014/11/11, 25, 23, 2, , 
2014/11/12, 20, 25, 2, , 
2014/11/13, 16, 22, 3, , 2
2014/11/14, 16, 21, 7, 1, 1
2014/11/15, 18, 19, 7, , 2
2014/11/16, 33, 13, 4, , 1
2014/11/17, 29, 30, 5, , 2
2014/11/18, 18, 30, 12, , 2
2014/11/19, 25, 34, 9, , 2
2014/11/20, 15, 24, 9, , 2
2014/11/21, 16, 21, 5, , 1
2014/11/22, 11, 24, 3, , 1
2014/11/23, 6, 29, 2, , 1
2014/11/24, 6, 30, 5, , 2
2014/11/25, 7, 27, 7, , 2
2014/11/26, 9, 31, 4, , 1
2014/11/27, 9, 25, 7, 1, 
2014/11/28, 10, 35, 6, , 
2014/11/29, 11, 28, 2, , 
2014/11/30, 8, 27, 2, , 
2014/12/1, 12, 15, 3, , 
2014/12/2, 11, 16, 6, , 
2014/12/3, 14, 6, 10, , 
2014/12/4, 24, 9, 13, , 
2014/12/5, 25, 19, 3, , 
2014/12/6, 35, 22, 3, , 
2014/12/7, 21, 17, 4, , 
2014/12/8, 31, 22, 6, , 
2014/12/9, 38, 20, 12, 1, 
2014/12/10, 38, 25, 15, 1, 
2014/12/11, 51, 26, 7, , 
2014/12/12, 33, 24, 10, , 
2014/12/13, 24, 30, 7, , 
2014/12/14, 24, 26, 3, , 
2014/12/15, 22, 29, 2, , 
2014/12/16, 16, 20, 5, , 
2014/12/17, 10, 13, 9, , 
2014/12/18, 24, 10, 7, , 
2014/12/19, 34, 19, 4, , 
2014/12/20, 22, 21, 4, , 
2014/12/21, 27, 18, 5, , 
2014/12/22, 30, 20, 8, , 
2014/12/23, 21, 27, 2, , 
2014/12/24, 10, 24, 2, , 
2014/12/25, 13, 33, 5, , 
2014/12/26, 18, 24, 5, , 
2014/12/27, 26, 20, 2, , 
2014/12/28, 21, 21, 4, , 
2014/12/29, 14, , , , 
2014/7/2, 64, 28, 3, 1, 1
2014/7/3, 61, 36, 3, 1, 1
2014/7/4, 58, 27, 4, , 1
2014/7/5, 46, 41, 4, 1, 1
2014/7/6, 51, 26, 3, , 1
2014/7/7, 47, 27, 3, , 1
2014/7/8, 64, 26, 3, , 1
2014/7/9, 50, 26, 3, 1, 1
2014/7/10, 69, 25, 6, , 1
2014/7/11, 45, 21, 4, , 1
2014/7/12, 59, 22, 3, , 1
2014/7/13, 76, 26, 2, 1, 1
2014/7/14, 32, 37, 4, 1, 1
2014/7/15, 29, 34, 4, 1, 1
2014/7/16, 31, 34, 5, 1, 1
2014/7/17, 37, 19, 4, 1, 1
2014/7/18, 62, 24, 4, 1, 1
2014/7/19, 34, 37, 3, 3, 1
2014/7/20, 52, 35, 3, , 1
2014/7/21, 54, 30, 3, , 1
2014/7/22, 52, 32, 4, 1, 1
2014/7/23, 47, 44, 4, 1, 1
2014/7/24, 64, 50, 5, 1, 1
2014/7/25, 53, 37, 4, 1, 1
2014/7/26, 45, 27, 2, 1, 1
2014/7/27, 57, 25, 2, 2, 1
2014/7/28, 43, 35, 3, 2, 1
2014/7/29, 49, 42, 6, 2, 1
2014/7/30, 51, 27, 4, 2, 1
2014/7/31, 45, 28, 2, 2, 1
2014/8/1, 50, 35, 2, 1, 
2014/8/2, 17, 36, 2, 2, 2
2014/8/3, 27, 38, 2, 1, 1
2014/8/4, 50, 33, 5, 1, 1
2014/8/5, 45, 40, 6, , 1
2014/8/6, 41, 39, 3, , 1
2014/8/7, 34, 32, 3, , 1
2014/8/8, 49, 31, 2, , 1
2014/8/9, 27, 27, 2, 1, 1
2014/8/10, 44, 26, 2, 1, 1
2014/8/11, 36, 23, 3, 1, 1
2014/8/12, 27, 48, 3, , 1
2014/8/13, 23, 42, 6, 2, 1
2014/8/14, 37, 46, 6, 1, 1
2014/8/15, 43, 37, 5, 1, 1
2014/8/16, 29, 30, 3, 1, 1
2014/8/17, 26, 24, 1, 1, 1
2014/8/18, 48, 22, 2, 1, 1
2014/8/19, 57, , 3, 1, 1
2014/8/20, 57, 24, 2, 1, 1
2014/8/21, 65, 21, 2, 1, 1
2014/8/22, 61, 26, 2, 1, 1
2014/8/23, 53, 27, 2, 1, 1
2014/8/24, 42, 30, 2, 1, 1
2014/8/25, 35, 37, 3, 2, 1
2014/8/26, 37, 42, 5, 2, 1
2014/8/27, 50, 45, 4, 2, 2
2014/8/28, 39, 35, 5, 2, 1
2014/8/29, 22, 37, 4, 1, 1
2014/8/30, 25, 44, 3, 1, 1
2014/8/31, 17, 29, 2, , 1
2014/9/1, 18, 27, 1, , 1
2014/9/2, 38, 26, 3, , 1
2014/9/3, 24, 22, 3, , 1
2014/9/4, 20, 17, 5, , 1
2014/9/5, 25, 27, 5, , 1
2014/9/6, 25, 31, 4, , 1
2014/9/7, 26, 36, 3, , 1
2014/9/8, 33, 50, 5, , 1
2014/9/9, 32, 35, 5, 1, 1
2014/9/10, 31, 22, 3, , 1
2014/9/11, 10, 26, 3, 1, 
2014/9/12, 12, 29, 4, 1, 
2014/9/13, 13, 9, 2, , 
2014/9/14, 8, 21, 3, , 1
2014/9/15, 23, 30, 5, , 1
2014/9/16, 25, 29, 5, , 1
2014/9/17, 20, 30, 4, , 1
2014/9/18, 13, 28, 4, , 1
2014/9/19, 7, 22, 4, , 1
2014/9/20, 13, 24, 3, , 1
2014/9/21, 13, 38, 4, 1, 1
2014/9/22, 21, 44, 4, 1, 1
2014/9/23, 37, 35, 7, 1, 1
2014/9/24, 17, 42, 8, 1, 2
2014/9/25, 22, 37, 7, , 1
2014/9/26, 23, 41, 7, , 1
2014/9/27, 24, 37, 6, , 2
2014/9/28, 30, 33, 4, , 1
2014/9/29, 22, 36, 6, 1, 1
2014/9/30, 22, 43, 7, , 1
2014/10/1, 29, 32, 4, , 1
2014/4/2, 41, 18, 2, 1, 1
2014/4/3, 48, 22, 2, 1, 
2014/4/4, 61, 39, 2, , 2
2014/4/5, 17, 32, 3, 1, 1
2014/4/6, 20, 24, 1, , 1
2014/4/7, 20, 37, 1, , 
2014/4/8, 15, 39, 3, , 2
2014/4/9, 14, 48, 5, , 1
2014/4/10, 23, 41, 2, , 1
2014/4/11, 25, 39, 2, , 
2014/4/12, 28, 34, 1, , 
2014/4/13, 42, 28, , , 1
2014/4/14, 45, 33, 123, , 
2014/4/15, 24, 41, 14, , 2
2014/4/16, 17, 44, 10, , 1
2014/4/17, 29, 33, 6, , 1
2014/4/18, 37, 40, 4, , 1
2014/4/19, 37, 43, 8, , 2
2014/4/20, 50, 33, 3, , 1
2014/4/21, 36, 32, 4, 1, 1
2014/4/22, 30, , 3, , 2
2014/4/23, 23, 37, 7, 1, 2
2014/4/24, 36, 40, 4, 1, 2
2014/4/25, 37, 45, 6, , 1
2014/4/26, 40, 28, 3, , 2
2014/4/27, 62, 34, 3, , 1
2014/4/28, 70, 45, 3, , 2
2014/4/29, 24, 43, 2, , 1
2014/4/30, 23, 36, 2, , 1
2014/5/1, 18, 47, 5, , 1
2014/5/2, 17, 43, 3, , 1
2014/5/3, 22, 50, 3, , 1
2014/5/4, 28, 51, 3, 1, 1
2014/5/5, 26, 47, 5, 1, 
2014/5/6, 40, 36, 3, 1, 1
2014/5/7, 40, 31, 3, 1, 1
2014/5/8, 42, 22, 4, , 
2014/5/9, 70, 31, 5, 1, 1
2014/5/10, 61, 39, 5, , 1
2014/5/11, 31, 34, 2, , 1
2014/5/12, 40, 21, 5, , 2
2014/5/13, 61, 28, 2, , 1
2014/5/14, 14, 41, 3, , 2
2014/5/15, 15, 49, 5, , 1
2014/5/16, 24, 58, 3, , 1
2014/5/17, 22, 50, 3, , 1
2014/5/18, 31, 43, 3, , 
2014/5/19, 29, 41, 3, , 
2014/5/20, 33, 36, 2, , 
2014/5/21, 30, 28, 2, , 
2014/5/22, 26, 25, 3, , 
2014/5/23, 32, 23, 4, , 2
2014/5/24, 35, 21, 3, , 1
2014/5/25, 34, 25, 2, , 1
2014/5/26, 29, 31, 9, , 
2014/5/27, 23, 37, 3, , 1
2014/5/28, 20, 40, , , 2
2014/5/29, 21, 45, 5, , 1
2014/5/30, 28, 42, 4, , 1
2014/5/31, 35, 41, 4, , 1
2014/6/1, 35, 41, 3, , 1
2014/6/2, 38, 26, 3, 1, 1
2014/6/3, 26, 23, 3, , 1
2014/6/4, 15, 22, 3, 1, 1
2014/6/5, 20, 10, 2, 1, 1
2014/6/6, 18, 14, 3, 1, 1
2014/6/7, 45, 18, 2, 1, 1
2014/6/8, 27, 19, 2, , 1
2014/6/9, 51, 28, 3, , 1
2014/6/10, 43, 40, 2, , 2
2014/6/11, 16, 39, 7, , 1
2014/6/12, 41, 23, 3, , 
2014/6/13, 60, 37, 3, , 1
2014/6/14, 27, 21, 3, , 
2014/6/15, 37, 20, 2, , 1
2014/6/16, 53, 18, 2, , 1
2014/6/17, 70, 18, 2, , 1
2014/6/18, 53, 21, 3, , 1
2014/6/19, 47, 20, 3, , 1
2014/6/20, 40, 23, 4, , 1
2014/6/21, 45, 21, 2, , 1
2014/6/22, 67, 19, 2, , 1
2014/6/23, 89, 27, 3, , 1
2014/6/24, 48, 23, 3, , 1
2014/6/25, 37, 18, 3, , 1
2014/6/26, 41, 23, 4, , 1
2014/6/27, 24, 18, 3, , 1
2014/6/28, 34, 20, 2, , 1
2014/6/29, 55, 18, 1, 1, 1
2014/6/30, 73, 20, 2, 1, 1
2014/7/1, 81, 25, 2, 1, 1
2014/1/2, 45, 21, 11, , 1
2014/1/3, 22, 26, 9, , 1
2014/1/4, 19, 31, 3, , 1
2014/1/5, 22, 28, , , 1
2014/1/6, 17, 26, 12, , 4
2014/1/7, 19, 25, 8, 1, 2
2014/1/8, 17, 24, 10, , 2
2014/1/9, 20, 19, 7, , 2
2014/1/10, 30, 22, 2, , 1
2014/1/11, 20, 32, 12, , 2
2014/1/12, 21, 30, 4, 1, 1
2014/1/13, 26, 29, 2, , 1
2014/1/14, 15, 32, 3, , 1
2014/1/15, 13, 28, 12, , 3
2014/1/16, 9, 34, 8, , 2
2014/1/17, 15, 25, 7, , 3
2014/1/18, 30, 35, 8, 1, 2
2014/1/19, 34, 30, 8, , 2
2014/1/20, 27, 36, 6, 1, 1
2014/1/21, 27, 30, 12, , 2
2014/1/22, 13, 31, 8, 1, 2
2014/1/23, 19, 21, 3, , 1
2014/1/24, 26, 23, 10, , 2
2014/1/25, 16, 25, 12, , 2
2014/1/26, 22, 37, 5, 1, 1
2014/1/27, 37, 26, 1, , 1
2014/1/28, 21, 23, 3, , 
2014/1/29, 16, 23, 7, 1, 1
2014/1/30, 14, 28, 3, 1, 1
2014/1/31, 20, 31, 2, 1, 1
2014/2/1, 21, 26, 4, , 2
2014/2/2, 28, 20, 2, , 1
2014/2/3, 30, 21, 3, , 2
2014/2/4, 35, 17, 5, , 2
2014/2/5, 18, 26, 2, , 1
2014/2/6, 24, 22, 1, , 
2014/2/7, 18, 15, 7, 1, 2
2014/2/8, 38, 18, 8, 1, 2
2014/2/9, 51, 26, 5, 1, 2
2014/2/10, 34, 13, 1, , 1
2014/2/11, 31, 18, , , 
2014/2/12, 35, 27, 4, , 2
2014/2/13, 20, 32, 8, 1, 2
2014/2/14, 23, 37, 3, , 1
2014/2/15, 21, 42, 4, 1, 1
2014/2/16, 22, 30, 2, , 1
2014/2/17, 49, 35, 6, , 2
2014/2/18, 41, 29, 5, , 1
2014/2/19, 44, 25, 1, , 1
2014/2/20, 43, 33, , , 1
2014/2/21, 34, 36, 5, , 2
2014/2/22, 12, 37, 4, 1, 1
2014/2/23, 33, 36, 1, , 
2014/2/24, 40, 30, 5, 2, 1
2014/2/25, 56, 9, 3, , 1
2014/2/26, 34, 20, 1, , 1
2014/2/27, 30, 29, 6, , 2
2014/2/28, 19, 31, 5, 1, 1
2014/3/1, 39, 17, 8, , 1
2014/3/2, 41, , , , 
2014/3/4, 15, 24, 3, , 2
2014/3/5, 22, 19, 6, , 3
2014/3/6, 38, 29, 7, 4, 2
2014/3/7, 34, 43, 9, 1, 2
2014/3/8, 34, 25, 3, , 1
2014/3/9, 47, 27, 2, , 2
2014/3/10, 28, 33, 1, , 1
2014/3/11, 22, 34, 4, , 1
2014/3/12, 7, 29, , , 1
2014/3/14, 15, 37, 6, 1, 1
2014/3/15, 31, 28, 5, , 2
2014/3/16, 30, 31, 4, , 1
2014/3/17, 22, 35, 7, , 1
2014/3/18, 9, 44, 6, 1, 1
2014/3/19, 32, 35, 3, , 1
2014/3/20, 35, 43, 10, 3, 2
2014/3/21, 27, 39, 7, 1, 1
2014/3/22, 41, 26, 4, , 1
2014/3/23, 39, 28, , , 1
2014/3/24, 31, 34, 3, 1, 1
2014/3/25, 36, 42, 4, , 1
2014/3/26, 39, 38, 3, , 1
2014/3/27, 33, 32, 2, , 1
2014/3/28, 29, 32, 2, , 1
2014/3/29, 41, 42, 1, , 2
2014/3/30, 20, 40, 4, 1, 1
2014/3/31, 21, 40, 1, 1, 
2014/4/1, 28, 29, 2, 1, 1
2023/4/2, , 25, 3, , 
2023/4/3, , 25, 3, , 
2023/2/7, , 17, 3, 3, 
2022/10/16, , 38, , , 
2022/10/17, , 34, 3, , 
2022/10/18, , 34, 4, , 
2022/8/29, , 32, 2, , 
2022/6/19, , 29, , , 
2022/6/20, , 40, 1, , 
2022/6/21, , 46, , , 
2022/6/22, , 31, 1, , 
2022/6/23, , 41, 1, , 
2022/6/24, , 34, 1, , 
2022/6/25, , 42, , , 
2022/6/26, , 41, , , 
2022/6/27, , 52, 1, , 
2021/11/6, , 34, 9, , 
2021/11/7, , 40, 6, , 
2021/11/8, , 35, 5, , 
2021/11/14, , 35, 4, , 
2021/11/15, , 32, 3, , 
2021/11/16, , 29, 2, , 
2021/8/23, , 28, , , 
2021/8/24, , 28, 1, , 
2021/8/25, , 31, , , 
2021/8/26, , 40, 1, 35, 
2021/8/27, , 37, 3, , 
2021/2/17, , 24, 2, 5, 
2020/10/16, , 12, 2, , 
2020/10/17, , 27, , , 
2020/10/18, , 30, , , 
2020/10/20, , 20, 1, , 
2020/10/21, , 29, 1, 1, 
2020/10/22, , 27, 2, , 
2020/10/23, , 25, 2, , 
2020/10/24, , 17, 2, 5, 
2020/10/25, , 21, 2, , 
2020/10/26, , 30, 4, , 
2020/10/27, , 20, 1, , 
2020/10/28, , 8, 1, , 
2020/10/29, , 21, 1, , 
2020/10/30, , 27, 1, , 
2020/10/31, , 26, 5, , 
2020/11/1, , 35, 6, , 
2020/11/2, , 41, 3, , 
2020/11/3, , 29, 6, , 
2020/1/1, , 25, , , 
2019/1/1, , 13, , , 
2017/8/29, , 38, 1, , 
2017/9/9, , 31, , , 
2017/4/28, , 39, 2, 1, 
2017/4/29, , 31, 1, , 
2017/4/30, , 44, 1, , 
2017/5/1, , 57, 3, , 
2017/5/2, , 49, 3, , 
2017/5/3, , 38, 2, , 
2017/5/4, , 39, 1, , 
2017/5/5, , 46, 2, , 
2017/5/6, , 62, 4, , 
2017/5/7, , 56, 2, , 
2017/5/8, , 36, 2, , 
2017/5/9, , 30, 5, , 
2017/5/10, , 30, 3, , 
2017/5/11, , 30, 4, , 
2017/5/12, , 47, 1, , 
2017/5/13, , 50, 4, , 
2017/5/14, , 49, 4, , 
2017/5/15, , 44, 3, , 
2017/5/16, , 34, 2, , 
2017/5/17, , 35, 3, , 
2017/5/18, , 28, 2, , 
2017/5/19, , 27, 1, , 
2017/5/20, , 28, 2, , 
2017/5/21, , 32, 2, , 
2017/5/22, , 31, 2, , 
2017/1/4, , 16, 4, , 
2017/2/22, , 44, 8, , 
2017/2/23, , 46, 8, 1, 
2017/2/24, , 34, 2, , 
2017/2/25, , 37, 4, , 
2017/2/26, , 31, 6, , 
2017/2/27, , 29, 4, , 
2016/1/3, , 25, 3, , 
2015/4/4, , 34, 2, , 
2015/4/5, , 26, 4, , 
2015/4/6, , 29, 3, , 
2015/4/11, , 18, 4, , 
2015/4/12, , 23, 3, , 
2015/4/13, , 36, 3, , 
2015/4/14, , 31, 1, , 
2015/4/15, , 38, 5, , 
2015/1/1, , 7, 6, , 
2015/1/3, , 17, 6, , 
2015/1/4, , 24, 3, , 
2015/1/5, , 19, 12, 1, 
2015/1/6, , 23, 13, , 
2015/1/7, , 24, 7, , 
2015/1/8, , 21, 6, , 
2015/1/9, , 14, 10, , 
2014/1/1, , 25, , 1, 2
2014/3/3, , 29, 2, , 2
2014/3/13, , 40, 6, , 1
2020/10/19, , , , , 
