date, pm25, pm10, o3, no2, so2, co
2019/11/14, 111, 94, 2, 15, 12, 34
2019/11/15, 132, 55, 9, 13, 11, 28
2019/11/16, 96, 63, 7, 16, 11, 10
2019/11/17, 94, 52, 13, 9, 11, 5
2019/11/18, 77, 57, 6, 17, 11, 15
2019/11/19, 94, 101, 2, 21, 11, 38
2019/11/20, 152, 79, 6, 12, 11, 30
2019/11/21, 124, 66, 6, 12, 11, 30
2019/11/22, 84, 53, 14, 7, 10, 28
2019/11/23, 64, 43, 11, 11, 10, 28
2019/11/24, 48, 52, 5, 12, 10, 30
2019/11/25, 61, 55, 22, 11, 11, 31
2019/11/26, 82, 52, 11, 12, 12, 32
2019/11/27, 87, 35, 8, 10, 11, 29
2019/11/28, 64, 48, 10, 11, 11, 31
2019/11/29, 73, 30, 17, 9, 11, 29
2019/11/30, 57, 30, 6, , , 31
2019/12/1, 42, , , , , 28
2019/12/3, 61, 41, 3, 13, 10, 31
2019/12/4, 63, 35, 12, 7, 10, 29
2019/12/5, 52, 16, 16, 9, 9, 29
2019/12/6, 17, 29, 5, 16, 10, 30
2019/12/7, 37, 66, , 17, 10, 34
2019/12/8, 93, 66, , , , 21
2019/12/9, 129, 78, 1, 23, 11, 23
2019/12/10, 154, 66, 5, 17, 10, 24
2019/12/11, 109, 70, 4, 15, 9, 30
2019/12/12, 96, 53, 3, , , 30
2019/12/13, 78, 57, 4, 13, 10, 32
2019/12/14, 124, , 2, , , 32
2019/12/17, 109, 58, 3, 16, 9, 32
2019/12/18, 111, 55, 4, 14, 8, 31
2019/12/19, 98, 53, 4, 15, 8, 31
2019/12/20, 93, 65, 3, 18, 9, 38
2019/12/21, 130, 52, 16, 8, 9, 30
2019/12/22, 90, 38, 21, 5, 10, 29
2019/12/23, 54, 30, 21, 7, 10, 30
2019/12/24, 43, 20, 11, 9, 10, 31
2019/12/25, 26, 33, 7, 6, 10, 31
2019/12/26, 40, 24, 6, 9, 9, 31
2019/12/27, 36, 36, 7, 14, 9, 31
2019/12/28, 34, 50, 6, 10, 9, 31
2019/12/29, 59, 14, 8, 5, 8, 
2019/12/30, 24, , , , , 
2019/7/2, 34, 51, 27, 11, 11, 21
2019/7/3, 30, 43, 28, 10, 12, 21
2019/7/4, 36, 46, 29, 8, 11, 21
2019/7/5, 36, 50, 37, 11, 11, 22
2019/7/6, 49, 59, 33, 15, 12, 23
2019/7/7, 57, 48, 34, 13, 12, 21
2019/7/8, 48, 53, 34, 20, 12, 24
2019/7/9, 63, 49, 40, 16, 12, 22
2019/7/10, 48, 50, 26, 13, 12, 22
2019/7/11, 48, 27, 27, 10, 12, 22
2019/7/12, 36, 36, 28, 17, 11, 22
2019/7/13, 46, 50, 33, 16, 12, 22
2019/7/14, 47, 44, 21, 17, 12, 22
2019/7/15, 50, 21, 24, 11, 12, 22
2019/7/16, 35, 43, 31, 14, 12, 24
2019/7/17, 55, 44, 36, 8, 12, 23
2019/7/18, 36, 50, 35, 13, 12, 23
2019/7/19, 47, 54, 34, 13, 11, 24
2019/7/20, 48, 53, 36, 9, 11, 22
2019/7/21, 53, 47, 38, 9, 11, 22
2019/7/22, 50, 54, 33, 12, 11, 22
2019/7/23, 53, 61, 32, 12, 12, 22
2019/7/24, 51, 33, 30, 10, 12, 22
2019/7/25, 41, 41, 25, 12, 12, 22
2019/7/26, 44, 56, 28, 14, 12, 22
2019/7/27, 53, 50, 30, 11, 12, 22
2019/7/28, 50, 43, 29, 9, 12, 22
2019/7/29, 45, 47, 33, 14, 13, 23
2019/7/30, 55, 43, 25, 11, 13, 22
2019/7/31, 47, 52, 30, 14, 12, 22
2019/8/1, 54, 56, 32, 11, 12, 23
2019/8/2, 56, 47, 27, 8, 12, 23
2019/8/3, 54, 43, 35, 16, 13, 23
2019/8/4, 53, 46, 28, 8, 12, 22
2019/8/5, 34, 41, 29, 12, 12, 22
2019/8/6, 40, 47, 29, 12, 12, 22
2019/8/7, 39, 43, 30, 11, 12, 22
2019/8/8, 39, 45, 25, 10, 13, 22
2019/8/9, 35, 36, 30, 8, 13, 25
2019/8/10, 31, 28, 36, 6, 13, 23
2019/8/11, 32, 30, 34, 6, 13, 22
2019/8/12, 29, 46, 42, 3, 13, 22
2019/8/13, 40, 29, 41, 3, 13, 22
2019/8/14, 31, 26, 33, 5, 14, 23
2019/8/15, 46, 33, 27, 6, 14, 23
2019/8/16, 48, 34, 26, 5, 13, 23
2019/8/17, 29, 20, 24, 8, 13, 23
2019/8/18, 30, 26, 30, 9, 13, 23
2019/8/19, 31, 35, 29, 10, 13, 23
2019/8/20, 36, 38, 31, 7, 13, 23
2019/8/21, 45, 43, 25, 9, 13, 23
2019/8/22, 46, 51, 27, 8, 13, 24
2019/8/23, 55, 52, 21, 7, 12, 24
2019/8/24, 53, 51, 25, 7, 12, 24
2019/8/25, 58, 44, 31, 6, 12, 24
2019/8/26, 55, 49, 27, 5, 12, 25
2019/8/27, 51, 43, 26, 6, 12, 24
2019/8/28, 41, 52, 32, 7, 12, 24
2019/8/29, 37, 43, 37, 7, 12, 24
2019/8/30, 36, 56, 33, 8, 12, 24
2019/8/31, 44, 63, 27, 7, 12, 24
2019/9/1, 39, 50, 35, 7, 12, 25
2019/9/2, 49, 45, 32, 8, 12, 25
2019/9/3, 45, 53, 34, 7, 12, 25
2019/9/4, 48, 55, 35, 8, 12, 25
2019/9/5, 54, 46, 28, 6, 12, 23
2019/9/6, 48, 42, 29, 8, 12, 25
2019/9/7, 29, 60, 33, 10, 12, 25
2019/9/8, 51, 47, 31, 7, 12, 
2019/9/9, 46, 46, 32, 7, 12, 33
2019/9/10, 41, 53, 23, 10, 12, 30
2019/9/11, 42, 46, 31, 7, 12, 29
2019/9/12, 38, 56, 25, 8, 12, 28
2019/9/13, 39, 54, 28, 7, 12, 28
2019/9/14, 36, 59, 35, 6, 11, 27
2019/9/15, 42, 59, 28, 6, 11, 27
2019/9/16, 46, 58, 25, 11, 11, 27
2019/9/17, 41, 48, 25, 18, 12, 30
2019/9/18, 67, 52, 33, 22, 13, 29
2019/9/19, 80, 53, 26, 7, 12, 27
2019/9/20, 47, 30, 19, 8, 11, 27
2019/9/21, 33, 34, 25, 8, 10, 26
2019/9/22, 23, 30, 23, 10, 11, 26
2019/9/23, 25, 37, 14, 19, 11, 28
2019/9/24, 50, 60, 18, 21, 12, 32
2019/9/25, 93, 37, 14, 11, 12, 28
2019/9/26, 62, 34, 21, 14, 12, 29
2019/9/27, 55, 46, 18, 15, 12, 28
2019/9/28, 65, 49, 20, 13, 11, 27
2019/9/29, 42, 42, 15, 17, 12, 27
2019/9/30, 53, 70, 3, 27, 12, 31
2019/10/1, 120, 66, 20, 19, 12, 28
2019/4/2, 57, 60, 35, 11, 2, 19
2019/4/3, 75, 57, 37, 11, 2, 18
2019/4/4, 48, 43, 33, 12, 2, 19
2019/4/5, 52, 56, 31, 15, 2, 19
2019/4/6, 79, 55, 37, 9, 2, 18
2019/4/7, 72, 58, 36, 13, 3, 20
2019/4/8, 69, 58, 30, 20, 4, 22
2019/4/9, 99, 42, 33, 16, 4, 20
2019/4/10, 58, 33, 22, 19, 3, 20
2019/4/11, 61, 25, 24, 13, 3, 19
2019/4/12, 52, 27, 31, 10, 3, 18
2019/4/13, 39, 32, 33, 15, 3, 19
2019/4/14, 40, 29, 25, 12, 3, 19
2019/4/15, 50, 28, 14, 8, 2, 19
2019/4/16, 35, 45, 36, 12, 2, 19
2019/4/17, 53, 57, 29, 23, 3, 21
2019/4/18, 92, 34, 24, 11, 2, 17
2019/4/19, 47, 37, 34, 10, 2, 17
2019/4/20, 38, 51, 34, 12, 2, 18
2019/4/21, 50, 48, 35, 13, 2, 18
2019/4/22, 46, 59, 35, 18, 2, 19
2019/4/23, 62, 53, 35, 13, 2, 18
2019/4/24, 49, 55, 57, 17, 2, 19
2019/4/25, 54, 75, 26, 16, 2, 21
2019/4/26, 76, 52, 27, 12, 2, 19
2019/4/27, 62, 54, 25, 16, 3, 
2019/4/28, 54, 80, 28, 25, 5, 
2019/4/29, 101, 82, 32, 23, 6, 22
2019/4/30, 111, 84, 40, 16, 7, 21
2019/5/1, 77, 53, 37, 10, 6, 20
2019/5/2, 43, 36, 33, 15, 4, 20
2019/5/3, 39, 44, 35, 18, 6, 21
2019/5/4, 62, 52, 44, 20, 8, 22
2019/5/5, 68, 34, 39, 12, 5, 20
2019/5/6, 46, 57, 42, 12, 5, 20
2019/5/7, 60, 39, 38, 10, 5, 20
2019/5/8, 41, 37, 21, 12, 3, 20
2019/5/9, 44, 40, 28, 16, 4, 21
2019/5/10, 58, 35, 25, 19, 4, 22
2019/5/11, 66, 34, 19, 19, 3, 22
2019/5/12, 64, 58, 32, 20, 4, 24
2019/5/13, 92, 48, 34, 10, 3, 20
2019/5/14, 44, 44, 33, 11, 3, 21
2019/5/15, 56, 69, 22, 16, 4, 22
2019/5/16, 74, 52, 31, 11, 4, 21
2019/5/17, 73, 45, 27, 12, 4, 21
2019/5/18, 57, 44, 26, 15, 4, 22
2019/5/19, 60, 52, 41, 18, 7, 22
2019/5/20, 80, 65, 30, 28, 9, 24
2019/5/21, 92, 61, 27, 25, 10, 23
2019/5/22, 85, 56, 32, 16, 9, 22
2019/5/23, 70, 37, 35, 15, 7, 22
2019/5/24, 48, 48, 28, 12, 5, 22
2019/5/25, 59, 35, 30, 14, 4, 22
2019/5/26, 62, 39, 35, 15, 4, 22
2019/5/27, 63, 55, 31, 19, 5, 22
2019/5/28, 64, 57, 30, 17, 5, 24
2019/5/29, 68, 57, 40, 19, 6, 23
2019/5/30, 79, 44, 35, 17, 7, 22
2019/5/31, 60, 64, 30, 23, 6, 25
2019/6/1, 80, 51, 29, 8, 5, 23
