date, pm25
2019/5/7, 64
2019/5/8, 130
2019/5/9, 100
2019/5/10, 111
2019/5/11, 86
2019/5/12, 80
2019/5/13, 90
2019/5/14, 92
2019/5/15, 80
2019/5/16, 108
2019/5/17, 88
2019/5/18, 109
2019/5/19, 87
2019/5/20, 86
2019/5/21, 73
2019/5/22, 94
2019/5/23, 101
2019/5/24, 81
2019/5/25, 67
2019/5/26, 70
2019/5/27, 75
2019/5/28, 83
2019/5/29, 87
2019/5/30, 83
2019/5/31, 85
2019/6/1, 94
2019/6/2, 95
2019/6/3, 119
2019/6/4, 90
2019/6/5, 79
2019/6/6, 78
2019/6/7, 81
2019/6/8, 76
2019/6/9, 85
2019/6/10, 95
2019/6/11, 142
2019/6/12, 66
2019/6/13, 72
2019/6/14, 87
2019/6/15, 100
2019/6/16, 94
2019/6/17, 88
2019/6/18, 101
2019/6/19, 81
2019/6/20, 104
2019/6/21, 70
2019/6/22, 84
2019/6/23, 89
2019/6/24, 75
2019/6/25, 86
2019/6/26, 76
2019/6/27, 83
2019/6/28, 98
2019/6/29, 99
2019/6/30, 119
2019/7/1, 87
