date, pm25, pm10, o3, no2, so2, co
2021/7/16, , 20, 39, 2, , 
2021/7/17, , 19, 38, 2, 1, 
2021/7/18, , 20, 44, 2, , 
2021/7/19, , 17, 44, 1, , 
2021/7/20, , 21, 44, 2, 1, 
2021/7/21, , 24, 43, 5, 1, 
2021/7/22, , 22, 44, 3, 1, 
2021/7/23, , 20, 45, 3, 1, 
2021/7/24, , 21, 45, 2, 1, 
2021/7/25, , 23, 42, 2, 1, 
2021/7/26, , 26, 41, 3, 1, 
2021/7/27, , 21, 42, 2, 1, 
2021/7/28, , 18, 46, 2, , 
2021/7/29, , 18, 43, 3, 1, 
2021/7/30, , 16, 41, 3, 1, 
2021/7/31, , 19, 32, 2, 1, 
2021/8/1, , 20, 34, 1, 1, 
2021/8/2, , 13, 31, 3, 1, 
2021/8/3, , 4, 36, 2, 1, 
2021/8/4, , 12, 36, 3, 1, 
2021/8/5, , 15, 39, 2, , 
2021/8/6, , 14, 29, 3, , 
2021/8/7, , 17, 38, 3, , 
2021/8/8, , 15, 31, 3, , 
2021/8/9, , 15, 31, 4, , 
2021/8/10, , 13, 40, 4, , 
2021/8/11, , 16, 41, 2, , 
2021/8/12, , 19, 53, 5, , 
2021/8/13, , 34, 43, 4, , 
2021/8/14, , 34, 44, 4, , 
2021/8/15, , 48, 41, 3, , 
2021/8/16, , 61, 40, 2, , 
2021/8/17, , 43, 37, 2, , 
2021/8/18, , 23, 40, 3, , 
2021/8/19, , 18, 34, 4, , 
2021/8/20, , 22, 34, 3, , 
2021/8/21, , 19, 38, 1, , 
2021/8/22, , 19, 39, 2, , 
2021/8/23, , 18, 36, 3, , 
2021/8/24, , 17, 37, 3, , 
2021/8/25, , 14, 43, 2, , 
2021/8/26, , 12, 43, 1, , 
2021/8/27, , 13, 41, 3, , 
2021/8/28, , 17, 39, 2, , 
2021/8/29, , 18, 39, 2, , 
2021/8/30, , 15, 38, 3, , 
2021/8/31, , 14, 40, 2, , 
2021/9/1, , 11, 43, 3, , 
2021/9/2, , 12, 39, 3, , 
2021/9/3, , 14, 48, 4, , 
2021/9/4, , 15, 43, 3, , 
2021/9/5, , 14, 39, 2, , 
2021/9/6, , 15, 36, 2, , 
2021/9/7, , 19, 37, 3, , 
2021/9/8, , 16, 42, 3, , 
2021/9/9, , 16, 46, 2, , 
2021/9/10, , 20, 43, 2, , 
2021/9/11, , 23, 43, 1, , 
2021/9/12, , 13, 39, 3, , 
2021/9/13, , 12, 37, 1, , 
2021/9/14, , 14, 37, 4, , 
2021/9/15, , 16, 39, 3, , 
2021/9/16, , 20, 38, 3, , 
2021/9/17, , 21, 40, 2, , 
2021/9/18, , 12, 41, 2, , 
2021/9/19, , 14, 32, 2, , 
2021/9/20, , 11, 32, 2, , 
2021/9/21, , 10, 29, 4, , 
2021/9/22, , 9, 40, 2, , 
2021/9/23, , 10, 43, 3, , 
2021/9/24, , 11, 43, 2, , 
2021/9/25, , 12, 38, 2, , 
2021/9/26, , 18, 42, 2, , 
2021/9/27, , 27, 41, 1, 1, 
2021/9/28, , 19, , , , 
2021/4/2, , 27, 48, 1, , 
2021/4/3, , 19, 47, 2, , 
2021/4/4, , 19, 44, 3, , 
2021/4/5, , 25, 44, 2, , 
2021/4/6, , 22, 38, 3, , 
2021/4/7, , 26, 36, 5, , 
2021/4/8, , 22, 41, 2, , 
2021/4/9, , 20, 42, 2, , 
2021/4/10, , 17, 41, 2, , 
2021/4/11, , 16, 34, 2, , 
2021/4/12, , 12, 40, 2, , 
2021/4/13, , 7, 38, 3, , 
2021/4/14, , 9, 39, 3, , 
2021/4/15, , 12, 43, 4, , 
2021/4/16, , 14, 41, 3, , 
2021/4/17, , 14, 41, 1, , 
2021/4/18, , 10, 43, 1, , 
2021/4/19, , 11, 44, 2, , 
2021/4/20, , 14, 46, 4, , 
2021/4/21, , 15, 46, 3, , 
2021/4/22, , 12, 44, 2, , 
2021/4/23, , 9, 53, 3, , 
2021/4/24, , 12, 55, 3, , 
2021/4/25, , 10, 51, 1, , 
2021/4/26, , 11, 50, 2, , 
2021/4/27, , 11, 42, 4, , 
2021/4/28, , 14, 39, 6, , 
2021/4/29, , 17, 34, 5, , 
2021/4/30, , 15, 35, 3, , 
2021/5/1, , 11, 38, 1, , 
2021/5/2, , 8, 41, 1, , 
2021/5/3, , 8, 41, 2, , 
2021/5/4, , 9, 44, 2, , 
2021/5/5, , 11, 47, 4, , 
2021/5/6, , 14, 38, 2, , 
2021/5/7, , 12, 41, 2, , 
2021/5/8, , 16, 46, 1, , 
2021/5/9, , 14, 48, 1, , 
2021/5/10, , 17, 42, 2, , 
2021/5/11, , 17, 39, 1, , 
2021/5/12, , 10, 38, 2, , 
2021/5/13, , 13, 39, 1, , 
2021/5/14, , 13, 36, 2, , 
2021/5/15, , 12, 42, 2, , 
2021/5/16, , 15, 36, 2, , 
2021/5/17, , 15, 32, 2, , 
2021/5/18, , 15, 32, 3, , 
2021/5/19, , 20, 34, 2, , 
2021/5/20, , 18, 37, 3, , 
2021/5/21, , 17, 37, 1, , 
2021/5/22, , 17, 34, 3, , 
2021/5/23, , 17, 31, 3, , 
2021/5/24, , 15, 37, 2, , 
2021/5/25, , 17, 34, 2, , 
2021/5/26, , 19, 38, 4, , 
2021/5/27, , 19, 39, 6, , 
2021/5/28, , 19, 48, 5, , 
2021/5/29, , 20, 43, 4, , 
2021/5/30, , 19, 45, 3, , 
2021/5/31, , 17, 36, 7, 1, 
2021/6/1, , 17, 44, 5, , 
2021/6/2, , 17, 37, 2, , 
2021/6/3, , 17, 38, 2, , 
2021/6/4, , 16, 36, 4, , 
2021/6/5, , 18, 39, 3, , 
2021/6/6, , 17, 38, 2, , 
2021/6/7, , 15, 42, 4, , 
2021/6/8, , 15, 41, 3, , 
2021/6/9, , 18, 42, 3, , 
2021/6/10, , 18, 50, 2, , 
2021/6/11, , 16, 54, 4, , 
2021/6/12, , 17, 61, 2, , 
2021/6/13, , 18, 60, 1, 1, 
2021/6/14, , 18, 59, 4, , 
2021/6/15, , 19, 50, 6, 1, 
2021/6/16, , 19, 49, 4, , 
2021/6/17, , 25, 42, 2, , 
2021/6/18, , 23, 40, 4, , 
2021/6/19, , 28, 34, 5, , 
