date, pm25
2022/12/22, 59
2022/12/23, 51
2022/12/24, 58
2022/12/25, 60
2022/12/26, 60
2022/12/27, 56
2022/12/28, 68
2022/12/29, 70
2022/12/30, 59
2022/12/31, 56
2023/1/1, 67
2023/1/2, 61
2022/7/7, 68
2022/7/8, 57
2022/7/9, 54
2022/7/10, 52
2022/7/11, 54
2022/7/12, 55
2022/7/13, 57
2022/7/14, 55
2022/7/15, 58
2022/7/16, 56
2022/7/17, 53
2022/7/18, 57
2022/7/19, 58
2022/7/20, 59
2022/7/28, 52
2022/7/29, 62
2022/7/30, 62
2022/7/31, 54
2022/8/1, 55
2022/8/2, 53
2022/8/3, 54
2022/8/4, 54
2022/8/5, 54
2022/8/6, 55
2022/8/7, 58
2022/8/8, 56
2022/8/9, 59
2022/8/10, 58
2022/8/11, 60
2022/8/12, 56
2022/8/13, 63
2022/8/14, 66
2022/8/15, 74
2022/8/16, 65
2022/8/17, 61
2022/8/18, 59
2022/8/19, 55
2022/8/20, 49
2022/8/21, 51
2022/8/22, 58
2022/8/23, 58
2022/8/24, 53
2022/8/25, 55
2022/8/26, 55
2022/8/27, 53
2022/8/28, 49
2022/8/29, 53
2022/8/30, 66
2022/8/31, 86
2022/9/1, 69
2022/9/2, 69
2022/9/3, 69
2022/9/4, 68
2022/9/5, 59
2022/9/6, 56
2022/9/7, 66
2022/9/8, 64
2022/9/9, 56
2022/9/10, 61
2022/9/11, 54
2022/9/12, 60
2022/9/13, 68
2022/9/14, 71
2022/9/15, 62
2022/4/2, 52
2022/4/3, 54
2022/4/4, 57
2022/4/5, 54
2022/4/6, 60
2022/4/7, 52
2022/4/8, 51
2022/4/9, 57
2022/4/10, 54
2022/4/11, 58
2022/4/12, 71
2022/4/13, 66
2022/5/5, 58
2022/5/6, 58
2022/5/7, 52
2022/5/8, 54
2022/5/9, 53
2022/5/10, 54
2022/5/11, 50
2022/5/12, 57
2022/5/17, 64
2022/5/18, 66
2022/5/19, 69
2022/5/20, 64
2022/5/21, 67
2022/5/22, 66
2022/5/23, 80
2022/5/24, 67
2022/5/25, 60
2022/5/26, 56
2022/5/27, 48
2022/5/28, 54
2022/5/29, 54
2022/5/30, 64
2022/5/31, 65
2022/6/1, 57
2022/6/2, 61
2022/6/3, 60
2022/6/4, 56
2022/6/5, 55
2022/6/6, 58
2022/6/7, 60
2022/6/8, 61
2022/6/9, 67
2022/6/10, 57
2022/6/11, 53
2022/6/12, 53
2022/6/13, 52
2022/6/14, 57
2022/6/15, 64
2022/1/4, 138
2022/1/5, 94
2022/1/6, 66
2022/1/7, 55
2022/1/8, 55
2022/1/9, 60
2022/1/10, 63
2022/1/11, 64
2022/1/12, 59
2022/1/13, 60
2022/1/14, 65
2022/1/15, 64
2022/1/16, 66
2022/1/17, 71
2022/1/18, 64
2022/1/19, 78
2022/1/20, 81
2022/1/21, 77
2022/1/22, 75
2022/1/23, 61
2022/1/24, 67
2022/1/25, 75
2022/1/26, 72
2022/1/27, 76
2022/1/28, 77
2022/2/1, 62
2022/2/2, 64
2022/2/3, 60
2022/2/4, 69
2022/2/5, 61
2022/2/6, 68
2022/2/7, 60
2022/2/8, 59
2022/2/9, 56
2022/2/10, 71
2022/2/15, 62
2022/2/16, 56
2022/2/17, 55
2022/2/18, 58
2022/2/19, 64
2022/2/20, 61
2022/2/21, 56
2022/2/22, 62
2022/2/23, 61
2022/2/24, 63
2022/2/25, 67
2022/2/26, 58
2022/2/27, 57
2022/2/28, 62
2022/3/1, 54
2022/3/2, 58
2022/3/3, 65
2022/3/4, 65
2022/3/5, 52
2022/3/6, 48
2022/3/7, 55
2022/3/8, 54
2022/3/9, 53
2022/3/10, 54
2022/3/11, 60
2022/3/12, 63
2022/3/13, 55
2022/3/14, 57
2022/3/15, 63
2022/3/16, 92
2022/3/17, 116
2022/3/18, 135
2022/3/19, 75
2022/3/20, 55
2022/3/21, 56
2022/3/22, 60
2022/3/23, 77
2022/3/24, 66
2022/3/25, 60
2022/3/26, 73
2022/3/27, 152
2022/3/28, 85
2022/3/29, 75
2022/3/30, 93
2022/3/31, 62
2022/4/1, 53
2021/10/2, 64
2021/10/3, 58
2021/10/4, 79
2021/10/5, 56
2021/10/6, 51
2021/10/7, 59
2021/10/8, 57
2021/10/9, 57
2021/10/10, 55
2021/10/11, 56
2021/10/12, 67
2021/10/13, 55
2021/10/14, 62
2021/10/15, 53
2021/10/16, 65
2021/10/17, 68
2021/10/18, 73
2021/10/19, 63
2021/10/20, 61
2021/10/21, 74
2021/10/22, 69
2021/10/23, 86
2021/10/24, 68
2021/10/25, 59
2021/10/26, 60
2021/10/27, 70
2021/10/28, 56
2021/10/29, 55
2021/10/30, 67
2021/10/31, 68
2021/11/1, 54
2021/11/2, 44
2021/11/3, 49
2021/11/4, 36
2021/11/5, 32
2021/12/7, 52
2021/12/8, 66
2021/12/9, 53
2021/12/10, 51
2021/12/11, 60
2021/12/12, 67
2021/12/14, 70
2021/12/15, 75
2021/12/16, 69
2021/12/17, 77
2021/12/18, 71
2021/12/19, 85
2021/12/20, 77
2021/12/21, 93
2021/12/22, 103
2021/12/28, 68
2021/12/29, 60
2021/12/30, 65
2021/12/31, 87
2022/1/1, 92
2022/1/2, 101
2022/1/3, 110
2021/7/2, 64
2021/7/3, 74
2021/7/4, 85
2021/7/5, 69
2021/7/6, 80
2021/7/7, 69
2021/7/8, 62
2021/7/9, 62
2021/7/10, 56
2021/7/11, 55
2021/7/12, 97
2021/7/13, 122
2021/7/14, 79
2021/7/15, 53
2021/7/16, 56
2021/7/17, 50
2021/7/18, 58
2021/7/19, 57
2021/7/20, 63
2021/7/21, 59
2021/7/22, 68
2021/7/23, 67
2021/7/24, 90
2021/7/25, 86
2021/7/26, 66
2021/7/27, 62
2021/7/28, 66
2021/7/29, 66
2021/7/30, 70
2021/7/31, 93
2021/8/1, 78
2021/8/2, 62
2021/8/3, 58
2021/8/4, 56
2021/8/5, 64
2021/8/6, 65
2021/8/7, 70
2021/8/8, 64
2021/8/9, 63
2021/8/12, 102
2021/8/13, 96
2021/8/14, 103
2021/8/15, 108
2021/8/16, 110
2021/8/17, 105
2021/8/18, 71
2021/8/19, 59
2021/8/20, 64
2021/8/21, 63
2021/8/22, 77
2021/8/23, 82
2021/8/24, 73
2021/8/25, 62
2021/8/26, 71
2021/8/27, 63
2021/8/28, 85
2021/8/29, 77
2021/8/30, 68
2021/8/31, 68
2021/9/1, 64
2021/9/2, 87
2021/9/3, 76
2021/9/4, 64
2021/9/5, 56
2021/9/6, 59
2021/9/7, 51
2021/9/8, 59
2021/9/9, 72
2021/9/10, 56
2021/9/11, 51
2021/9/12, 62
2021/9/13, 55
2021/9/14, 58
2021/9/15, 130
