date, pm25, pm10, o3, no2, so2, co
2019/10/7, 117, 69, 28, 7, 6, 4
2019/10/8, 133, 74, 17, 6, 4, 4
2019/10/9, 138, 41, 13, 7, 4, 3
2019/10/10, 73, 57, 21, 11, 8, 5
2019/10/11, 120, 51, 20, 10, 8, 4
2019/10/12, 100, 75, 21, 9, 10, 2
2019/10/13, 129, 65, 27, 11, 11, 4
2019/10/14, 121, 79, 24, 11, 9, 4
2019/10/15, 148, 80, 14, 12, 9, 4
2019/10/16, 144, 96, 37, 13, 11, 5
2019/10/17, 147, 95, 56, 12, 8, 5
2019/10/18, 154, 90, 7, 16, 7, 5
2019/10/19, 142, 49, 3, 11, 4, 4
2019/10/20, 94, 18, 8, 9, 3, 4
2019/10/21, 56, 31, 25, 7, 2, 4
2019/10/22, 69, 23, 15, 6, 2, 3
2019/10/23, 44, 24, 6, 5, 4, 3
2019/10/24, 59, 44, 8, 12, 5, 5
2019/10/25, 90, 31, 4, 12, 4, 4
2019/10/26, 67, 28, 10, 7, 3, 3
2019/10/27, 52, 36, 16, 4, 1, 3
2019/10/28, 68, 50, 19, 5, 4, 3
2019/10/29, 97, 67, 33, 8, 20, 4
2019/10/30, 125, 63, 28, 10, 19, 4
2019/10/31, 127, 59, 13, 13, 22, 3
2019/11/1, 65, 42, 15, 7, 22, 3
2019/11/2, 59, 22, 8, 4, 23, 2
2019/11/3, 49, 41, 13, 5, 23, 3
2019/11/4, 67, 51, 16, 6, 13, 3
2019/11/5, 88, 57, 23, 6, 25, 4
2019/11/6, 111, 67, 19, 10, 17, 5
2019/11/7, 137, 23, 16, 1, 9, 1
2019/11/8, 56, 34, 14, 3, 5, 2
2019/11/9, 60, 44, 18, 4, 4, 2
2019/11/10, 75, 66, 26, 7, 4, 4
2019/11/11, 125, 79, 39, 13, 4, 5
2019/11/12, 155, 97, 50, 14, 4, 5
2019/11/13, 164, 81, 42, 13, 9, 4
2019/11/14, 153, 88, 50, 14, 24, 3
2019/11/15, 157, 85, 34, 13, 21, 6
2019/11/16, 161, 87, 25, 13, 31, 5
2019/11/17, 164, 87, 20, 13, 26, 5
2019/11/18, 165, 84, 47, 12, 15, 5
2019/11/19, 163, 110, 232, 21, 12, 6
2019/11/20, 176, 109, 46, 28, 15, 6
2019/11/21, 176, 113, 27, 11, 18, 5
2019/11/22, 175, 103, 35, 16, 42, 4
2019/11/23, 170, 107, 36, 14, 37, 4
2019/11/24, 168, 95, 40, 12, 31, 5
2019/11/25, 166, 94, 41, 14, 20, 5
2019/11/26, 167, 106, 48, 19, 32, 5
2019/11/27, 170, 89, 26, 14, 25, 4
2019/11/28, 157, 86, 45, 17, 22, 5
2019/11/29, 160, 94, 33, 17, 17, 5
2019/11/30, 166, 102, 32, 18, 23, 6
2019/12/1, 170, 117, 28, 16, 20, 6
2019/12/2, 178, 85, 36, 13, 14, 5
2019/12/3, 156, 116, 16, 7, 31, 3
2019/12/4, 150, 101, 199, 8, 13, 4
2019/12/5, 134, 78, 12, 2, 13, 3
2019/12/6, 137, 99, 45, 6, 8, 4
2019/12/7, 170, 97, 69, 14, 7, 4
2019/12/8, 160, 101, 62, 18, 9, 5
2019/12/9, 172, 101, 49, 15, 9, 5
2019/12/10, 167, 101, 60, 18, 12, 5
2019/12/11, 169, 114, 42, 17, 14, 5
2019/12/12, 174, 110, 38, 14, 16, 4
2019/12/13, 174, 84, 23, 14, 14, 4
2019/12/14, 142, 88, 25, 15, 12, 3
2019/12/15, 129, 86, 12, 14, 10, 4
2019/12/16, 159, 103, 49, 16, 12, 5
2019/12/17, 171, 97, 51, 16, 6, 5
2019/12/18, 165, 97, 62, 17, 7, 5
2019/12/19, 165, 95, 68, 18, 9, 5
2019/12/20, 166, 103, 63, 19, 8, 5
2019/12/21, 173, 134, 33, 24, 10, 6
2019/12/22, 177, 107, 7, 18, 12, 5
2019/12/23, 175, 104, 35, 13, 16, 6
2019/12/24, 175, 132, 45, 18, 12, 6
2019/12/25, 192, 133, 30, 24, 12, 5
2019/12/26, 203, 135, 38, 13, 9, 5
2019/12/27, 171, 102, 62, 19, 8, 6
2019/12/28, 172, 93, 51, 20, 7, 6
