date, pm25, o3, no2, co
2017/2/21, 11, 33, 3, 1
2017/2/22, 11, 40, 8, 1
2017/2/23, 12, 35, 5, 1
2017/2/24, 8, 33, 4, 1
2017/2/25, 13, 34, 12, 2
2017/2/26, 15, 37, 16, 2
2017/2/27, 12, 36, 10, 2
2017/2/28, 16, 35, 15, 2
2017/3/1, 16, 37, 20, 3
2017/3/2, 21, 35, 19, 3
2017/3/3, 16, 31, 25, 4
2017/3/4, 21, 43, 10, 1
2017/3/5, 13, 43, , 1
2017/3/6, 17, 38, 5, 1
2017/3/7, 7, 38, 11, 2
2017/3/8, 10, 28, 13, 2
2017/3/9, 12, 27, 13, 2
2017/3/10, 18, 24, 15, 2
2017/3/11, 17, 31, 11, 2
2017/3/12, 23, 33, 14, 2
2017/3/13, 20, 32, 13, 3
2017/3/14, 16, 31, 14, 3
2017/3/15, 16, 36, 18, 3
2017/3/16, 21, 34, 10, 2
2017/3/17, 19, 36, 18, 3
2017/3/18, 26, 42, 12, 2
2017/3/19, 19, 38, 7, 1
2017/3/20, 19, 32, 13, 2
2017/3/21, 28, 35, 10, 1
2017/3/22, 28, 28, 10, 1
2017/3/23, 27, 27, 14, 2
2017/3/24, 20, 34, 14, 2
2017/3/25, 21, 29, 9, 1
2017/3/26, 14, 40, 10, 2
2017/3/27, 13, 26, 12, 2
2017/3/28, 11, 33, 9, 2
2017/3/29, 15, 37, 16, 3
2017/3/30, 18, 33, 13, 2
2017/3/31, 16, 29, 9, 3
2017/4/1, 9, 36, 3, 1
2016/10/2, 20, 33, 6, 1
2016/10/3, 16, 32, 6, 2
2016/10/4, 14, 31, 11, 3
2016/10/5, 14, 30, 10, 2
2016/10/6, 12, 30, 10, 2
2016/10/7, 13, 29, 16, 3
2016/10/8, 19, 34, 20, 4
2016/10/9, 26, 37, 18, 3
2016/10/10, 28, 34, 14, 3
2016/10/11, 19, 32, 14, 3
2016/10/12, 21, 26, 22, 3
2016/10/13, 26, 23, 24, 6
2016/10/14, 34, 36, 7, 1
2016/10/15, 25, 29, 13, 2
2016/10/16, 79, 31, 4, 1
2016/10/17, 37, 33, 9, 2
2016/10/18, 15, 27, 17, 3
2016/10/19, 18, 31, 11, 2
2016/10/20, 16, 26, 20, 4
2016/10/21, 27, 22, 28, 5
2016/10/22, 43, 30, 24, 5
2016/10/23, 47, 33, 19, 4
2016/10/24, 34, 28, 9, 1
2016/10/25, 18, 29, 11, 2
2016/10/26, 16, 25, 18, 3
2016/10/27, 20, 26, 15, 3
2016/10/28, 26, 25, 11, 2
2016/10/29, 25, 29, 11, 2
2016/10/30, 21, 23, 5, 1
2016/10/31, 16, 33, 10, 2
2016/11/1, 14, 24, 19, 3
2016/11/2, 23, 28, 18, 4
2016/11/3, 24, 23, 23, 5
2016/11/4, 34, 20, 24, 6
2016/11/5, 57, 25, 23, 5
2016/11/6, 58, 29, 21, 4
2016/11/7, 49, 24, 24, 5
2016/11/8, 45, 24, 25, 5
2016/11/9, 41, 23, 27, 6
2016/11/10, 43, 23, 29, 6
2016/11/11, 50, 24, 28, 6
2016/11/12, 62, 29, 23, 6
2016/11/13, 44, 30, 22, 4
2016/11/14, 33, 27, 27, 5
2016/11/15, 24, 40, 25, 5
2016/11/16, 22, 38, 7, 1
2016/11/17, 26, 28, 8, 1
2016/11/18, 12, 23, 23, 6
2016/11/19, 21, 33, 18, 3
2016/11/20, 18, 27, 12, 2
2016/11/21, 11, 22, 13, 1
2016/11/22, 14, 27, 15, 3
2016/11/23, 18, 30, 17, 3
2016/11/24, 19, 29, 18, 3
2016/11/25, 22, 26, 25, 5
2016/11/26, 24, 34, 16, 3
2016/11/27, 16, 35, 8, 2
2016/11/28, 14, 26, 18, 4
2016/11/29, 12, 22, 21, 4
2016/11/30, 17, 19, 25, 4
2016/12/1, 23, 19, 27, 7
2016/12/2, 30, 25, 20, 4
2016/12/3, 26, 17, 25, 4
2016/12/4, 44, 20, 26, 5
2016/12/5, 38, 32, 12, 2
2016/12/6, 12, 27, 23, 4
2016/12/7, 21, 28, 18, 3
2016/12/8, 22, 18, 27, 3
2016/12/9, 32, 9, 32, 8
2016/12/10, 58, 23, 22, 4
2016/12/11, 22, 31, 16, 3
2016/12/12, 14, 22, 26, 8
2016/12/13, 31, 13, 31, 6
2016/12/14, 27, 6, 33, 5
2016/12/15, 68, 24, 14, 2
2016/12/16, 38, 28, 9, 2
2016/12/17, 10, 30, 5, 2
2016/12/18, 15, 29, 18, 3
2016/12/19, 29, 20, 31, 5
2016/12/20, 41, 11, 30, 8
2016/12/21, 62, 15, 23, 6
2016/12/22, 69, 11, 31, 8
2016/12/23, 59, 22, 30, 6
2016/12/24, 59, 22, 12, 2
2016/12/25, 12, 30, 12, 3
2016/12/26, 18, 22, 29, 5
2016/12/27, 42, 12, 42, 7
2016/12/28, 54, 14, 40, 6
2016/12/29, 89, 12, 50, 10
2016/12/30, 87, 11, 52, 10
2016/12/31, 121, 13, 36, 4
2017/1/1, 105, 20, 29, 4
2017/1/2, 96, 17, 25, 4
2016/7/2, 23, 52, 4, 
2016/7/3, 24, 49, 3, 
2016/7/4, 21, 44, 4, 
2016/7/5, 43, 41, 7, 
2016/7/6, 54, 39, 6, 
2016/7/7, 25, 60, 7, 
2016/7/8, 24, 45, 7, 
2016/7/9, 22, 40, 3, 
2016/7/10, 17, 38, 2, 
2016/7/11, 27, 33, 5, 
2016/7/12, 16, 47, 7, 
2016/7/13, 20, 42, 5, 
2016/7/14, 16, 56, 7, 
2016/7/15, 21, 55, 9, 
2016/7/16, 18, 48, 6, 
2016/7/17, 20, 45, 6, 
2016/7/18, 21, 35, 4, 
2016/7/19, 27, 34, 5, 
2016/7/20, 20, 39, 5, 
2016/7/21, 18, 49, 5, 
2016/7/22, 17, 40, 6, 1
2016/7/23, 19, 53, 7, 2
2016/7/24, 33, 58, 7, 2
2016/7/25, 35, 61, 8, 2
2016/7/26, 44, 47, 7, 2
2016/7/27, 36, 46, 10, 2
2016/7/28, 27, 50, 11, 2
2016/7/29, 31, 44, 9, 2
2016/7/30, 34, 42, 7, 2
2016/7/31, 31, 52, 3, 1
2016/8/1, 30, 64, 8, 2
2016/8/2, 39, 62, 8, 2
2016/8/3, 37, 47, 7, 2
2016/8/4, 33, 73, 13, 4
2016/8/5, 62, 48, 11, 3
2016/8/6, 40, 45, 5, 1
2016/8/7, 28, 35, 5, 1
2016/8/8, 21, 45, 8, 4
2016/8/9, 22, 45, , 1
2016/8/10, 23, 36, 9, 2
2016/8/11, 32, 40, 6, 1
2016/8/12, 21, 40, 8, 2
2016/8/13, 18, 42, 7, 2
2016/8/14, 28, 46, 6, 2
2016/8/15, 31, 36, 11, 2
2016/8/16, 24, 50, 6, 1
2016/8/17, 18, 42, 11, 2
2016/8/18, 18, 46, 8, 2
2016/8/19, 27, 43, 8, 2
2016/8/20, 46, 47, 4, 2
2016/8/21, 39, 50, 8, 2
2016/8/22, 54, 38, 9, 2
2016/8/23, 31, 39, 8, 2
2016/8/24, 31, 36, 10, 2
2016/8/25, 25, 43, 11, 2
2016/8/26, 42, 43, 6, 2
2016/8/27, 28, 45, 6, 2
2016/8/28, 28, 41, 6, 1
2016/8/29, 22, 37, 10, 2
2016/8/30, 23, 42, 10, 2
2016/8/31, 30, 37, 12, 2
2016/9/1, 25, 38, 9, 1
2016/9/2, 20, 36, 7, 1
2016/9/3, 17, 37, 6, 1
2016/9/4, 36, 33, 6, 1
2016/9/5, 23, 37, 5, 1
2016/9/6, 20, 40, 12, 2
2016/9/7, 27, 38, 11, 2
2016/9/8, 23, 27, 10, 2
2016/9/9, 19, 34, 8, 2
2016/9/10, 16, 48, 10, 2
2016/9/11, 20, 39, 9, 2
2016/9/12, 22, 35, 5, 1
2016/9/13, 24, 34, 5, 1
2016/9/14, 25, 33, 6, 1
2016/9/15, 17, 34, 7, 1
2016/9/16, 24, 40, 11, 2
2016/9/17, 29, 41, 10, 2
2016/9/18, 29, 39, 10, 2
2016/9/19, 24, 36, 13, 2
2016/9/20, 18, 34, 13, 3
2016/9/21, 23, 30, 4, 1
2016/9/22, 31, 32, 6, 1
2016/9/23, 18, 25, 7, 1
2016/9/24, 10, 24, 6, 1
2016/9/25, 14, 32, 9, 2
2016/9/26, 19, 32, 12, 2
2016/9/27, 31, 40, 15, 3
2016/9/28, 43, 50, 15, 3
2016/9/29, 43, 31, 14, 3
2016/9/30, 19, 30, 9, 2
2016/10/1, 14, 37, 11, 2
2016/4/2, 23, 40, 15, 
2016/4/3, 26, 33, 13, 1
2016/4/4, 19, 26, 13, 
2016/4/5, 14, 35, 10, 
2016/4/6, 15, 35, 13, 
2016/4/7, 18, 33, 15, 
2016/4/8, 19, 40, 7, 
2016/4/9, 17, 34, 3, 
2016/4/10, 12, 36, 3, 
2016/4/11, 8, 35, 7, 
2016/4/12, 8, 37, 10, 
2016/4/13, 13, 29, 10, 
2016/4/14, 14, 31, 12, 
2016/4/15, 20, 35, 11, 
2016/4/16, 16, 36, 9, 
2016/4/17, 8, 43, 4, 
2016/4/18, 9, 42, 2, 
2016/4/19, 7, 38, 12, 
2016/4/20, 14, 43, 10, 
2016/4/21, 18, 43, 12, 
2016/4/22, 18, 42, 8, 
2016/4/23, 24, 45, 3, 
2016/4/24, 22, 38, 4, 
2016/4/25, 12, 45, 4, 
2016/4/26, 11, 31, 10, 
2016/4/27, 16, 31, 8, 
2016/4/28, 13, 29, 5, 
2016/4/29, 9, 31, 4, 
2016/4/30, 9, 38, 4, 
2016/5/1, 12, 39, 1, 
2016/5/2, 10, 41, 7, 
2016/5/3, 10, 47, 10, 
2016/5/4, 16, 42, 11, 
2016/5/5, 18, 43, 13, 
2016/5/6, 21, 46, 4, 
2016/5/7, 18, 35, 8, 
2016/5/8, 19, 32, 9, 
2016/5/9, 18, 40, 8, 
2016/5/10, 18, 36, 7, 
2016/5/11, 12, 36, 7, 
2016/5/12, 12, 40, 10, 
2016/5/13, 17, 43, 10, 
2016/5/14, 18, 43, 10, 
2016/5/15, 22, 38, 5, 
2016/5/16, 18, 32, 4, 
2016/5/17, 14, 27, 1, 
2016/5/18, 10, 43, 5, 
2016/5/19, 16, 38, 7, 
2016/5/20, 16, 40, 7, 
2016/5/21, 23, 41, 2, 
2016/5/22, 21, 40, 5, 
2016/5/23, 17, 39, 10, 
2016/5/24, 17, 43, 9, 
2016/5/25, 20, 43, 6, 
2016/5/26, 17, 39, 8, 
2016/5/27, 16, 37, 6, 
2016/5/28, 15, 40, 6, 
2016/5/29, 19, 44, 4, 
2016/5/30, 20, 44, 2, 
2016/5/31, 22, 50, 6, 
2016/6/1, 22, 49, 6, 
2016/6/2, 22, 33, 7, 
2016/6/3, 22, , 6, 
2016/6/4, 23, , 8, 
2016/6/5, 20, , 5, 
2016/6/6, 23, , 4, 
2016/6/7, 25, , 5, 
2016/6/8, 24, 48, 7, 
2016/6/9, 23, 44, 5, 
2016/6/10, 23, 34, 6, 
2016/6/11, 23, 27, 5, 
2016/6/12, 28, 38, 5, 
2016/6/13, 35, 29, 7, 
2016/6/14, 24, 40, 10, 
2016/6/15, 18, 61, 7, 
2016/6/16, 23, 37, 4, 
2016/6/17, 21, 43, 8, 
2016/6/18, 24, 41, 6, 
2016/6/19, 15, 43, 6, 
2016/6/20, 24, 69, 9, 
2016/6/21, 24, 42, 7, 
2016/6/22, 20, 75, 11, 
2016/6/23, 25, 46, 7, 
2016/6/24, 27, 39, 7, 
2016/6/25, 17, 43, 4, 
2016/6/26, 18, 69, 6, 
2016/6/27, 18, 73, 10, 
2016/6/28, 29, 47, 9, 
2016/6/29, 32, 41, 6, 
2016/6/30, 23, 43, 5, 
2016/7/1, 17, 51, 5, 
2016/1/5, 92, 9, 37, 5
2016/1/6, 74, 10, 33, 7
2016/1/7, 48, 4, 32, 6
2016/1/8, 51, 19, 18, 3
2016/1/9, 21, 18, 21, 3
2016/1/10, 31, 23, 20, 3
2016/1/11, 32, 23, 22, 4
2016/1/12, 32, 15, 35, 6
2016/1/13, 64, 10, 38, 8
2016/1/14, 90, 22, 28, 5
2016/1/15, 59, 21, 24, 4
2016/1/16, 35, 25, 26, 4
2016/1/17, 30, 27, 23, 4
2016/1/18, 28, 14, 28, 4
2016/1/19, 23, 33, 20, 2
2016/1/20, 26, 30, 12, 2
2016/1/21, 11, 21, 27, 5
2016/1/22, 27, 13, 36, 
2016/1/23, 54, 14, 33, 
2016/1/24, 66, 18, 22, 
2016/1/25, 35, 27, 20, 
2016/1/26, 13, 21, 28, 
2016/1/27, 34, 18, 34, 
2016/1/28, 72, 15, 40, 
2016/1/29, 94, 26, 36, 
2016/1/30, 74, 28, 15, 
2016/1/31, 14, 34, 25, 
2016/2/1, 29, 32, 13, 
2016/2/2, 11, 24, 21, 
2016/2/3, 17, 25, 25, 
2016/2/4, 30, 14, 36, 
2016/2/5, 50, 25, 31, 
2016/2/6, 61, 28, 34, 
2016/2/7, 63, 28, 36, 
2016/2/8, 102, 23, 41, 
2016/2/9, 114, 24, 43, 
2016/2/10, 129, 14, 41, 
2016/2/11, 149, 12, 40, 
2016/2/12, 130, 9, 41, 
2016/2/13, 143, 12, 38, 
2016/2/14, 58, 11, 37, 
2016/2/15, 108, 17, 32, 
2016/2/16, 84, 23, 25, 
2016/2/17, 35, 27, 24, 2
2016/2/18, 29, 32, 12, 2
2016/2/19, 13, 31, 22, 4
2016/2/20, 13, 33, 18, 3
2016/2/21, 22, 28, 24, 4
2016/2/22, 28, 30, 23, 4
2016/2/23, 27, 31, 25, 4
2016/2/24, 24, 30, 27, 5
2016/2/25, 36, 27, 30, 5
2016/2/26, 40, 30, 31, 6
2016/2/27, 34, 35, 23, 4
2016/2/28, 24, 36, 17, 3
2016/2/29, 12, 32, 17, 3
2016/3/1, 17, 29, 20, 3
2016/3/2, 15, 36, 14, 4
2016/3/3, 15, 27, 24, 4
2016/3/4, 20, 30, 25, 5
2016/3/5, 34, 34, 15, 3
2016/3/6, 18, 29, 6, 1
2016/3/7, 14, 32, 19, 3
2016/3/8, 27, 33, 15, 3
2016/3/9, 18, 33, 11, 2
2016/3/10, 15, 34, 17, 
2016/3/11, 14, 20, 13, 
2016/3/12, 11, , 14, 
2016/3/13, 16, , 13, 
2016/3/14, 15, , 6, 2
2016/3/15, 11, , 12, 
2016/3/16, 13, 30, 19, 
2016/3/17, 20, 29, 15, 
2016/3/18, 19, 37, 14, 
2016/3/19, 14, 34, 20, 
2016/3/20, 21, 33, 20, 
2016/3/21, 35, 38, 12, 
2016/3/22, 21, 31, 11, 
2016/3/23, 22, 28, 6, 
2016/3/24, 9, 31, 13, 
2016/3/25, 14, 37, 7, 
2016/3/26, 10, 35, 8, 
2016/3/27, 15, 38, 8, 
2016/3/28, 13, 28, 16, 
2016/3/29, 18, 31, 8, 
2016/3/30, 13, 25, 12, 
2016/3/31, 13, 27, 15, 
2016/4/1, 23, 35, 17, 
2015/10/2, 20, 29, 7, 1
2015/10/3, 15, 26, 7, 2
2015/10/4, 13, 31, 4, 1
2015/10/5, 12, 30, 10, 2
2015/10/6, 23, 33, 9, 1
2015/10/7, 15, 34, 11, 2
2015/10/8, 19, 28, 14, 3
2015/10/9, 24, 23, 14, 3
2015/10/10, 16, 29, 14, 3
2015/10/11, 20, 33, 6, 1
2015/10/12, 15, 32, 16, 3
2015/10/13, 21, 31, 21, 4
2015/10/14, 21, 28, 19, 4
2015/10/15, 20, 31, 18, 3
2015/10/16, 19, 37, 16, 3
2015/10/17, 21, 28, 15, 3
2015/10/18, 25, 25, 5, 1
2015/10/19, 10, 34, 7, 1
2015/10/20, 10, 32, 9, 2
2015/10/21, 17, 25, 7, 1
2015/10/22, 18, 28, 12, 3
2015/10/23, 27, 28, 11, 2
2015/10/24, 19, 27, 16, 3
2015/10/25, 17, 20, 19, 3
2015/10/26, 24, 27, 16, 3
2015/10/27, 17, 28, 16, 3
2015/10/28, 18, 16, 25, 4
2015/10/29, 19, 22, 22, 4
2015/10/30, 33, 25, 12, 3
2015/10/31, 16, 27, 16, 3
2015/11/1, 17, 30, 11, 2
2015/11/2, 14, 30, 9, 1
2015/11/3, 15, 33, 2, 1
2015/11/4, 11, 20, 9, 1
2015/11/5, 14, 22, 14, 2
2015/11/6, 24, 22, 19, 3
2015/11/7, 27, 29, 23, 4
2015/11/8, 33, 33, 22, 4
2015/11/9, 29, 289, 14, 2
2015/11/10, 13, 288, 14, 2
2015/11/11, 17, 26, 13, 2
2015/11/12, 15, 22, 19, 3
2015/11/13, 24, 20, 28, 6
2015/11/14, 29, 18, 28, 7
2015/11/15, 38, 40, 14, 3
2015/11/16, 16, 30, 7, 1
2015/11/17, 19, 22, 18, 3
2015/11/18, 17, 26, 21, 3
2015/11/19, 19, 13, 28, 4
2015/11/20, 20, 30, 16, 3
2015/11/21, 16, 24, 26, 5
2015/11/22, 24, 20, 28, 6
2015/11/23, 37, 10, 35, 8
2015/11/24, 63, 11, 35, 9
2015/11/25, 49, 29, 18, 3
2015/12/1, 20, 17, 31, 4
2015/12/2, 33, 12, 35, 
2015/12/3, 46, 10, 34, 7
2015/12/4, 68, 7, 33, 7
2015/12/5, 84, 19, 27, 6
2015/12/6, 27, 17, 29, 7
2015/12/7, 31, 10, 33, 10
2015/12/8, 46, 13, 27, 8
2015/12/9, 27, 9, 27, 9
2015/12/10, 30, 29, 16, 4
2015/12/11, 15, 23, 17, 
2015/12/12, 14, 23, 15, 
2015/12/13, 22, 22, 18, 
2015/12/14, 17, 24, 12, 2
2015/12/15, 11, 19, 18, 3
2015/12/16, 21, 23, 19, 3
2015/12/17, 19, 20, 27, 4
2015/12/18, 19, 16, 35, 8
2015/12/19, 40, 23, 21, 4
2015/12/20, 19, 14, 26, 4
2015/12/21, 49, 29, 14, 3
2015/12/22, 18, 25, 24, 2
2015/12/23, 16, 26, 13, 
2015/12/24, 16, 29, 18, 
2015/12/25, 17, 27, 9, 
2015/12/26, 18, 23, 26, 
2015/12/27, 27, 21, 29, 
2015/12/28, 48, 12, 34, 
2015/12/29, 70, 18, 32, 
2015/12/30, 74, 20, 32, 
2015/12/31, 80, , 33, 
2016/1/1, 69, , 32, 
2016/1/2, 59, , 41, 
2016/1/3, 73, , 37, 
2016/1/4, 80, , 41, 
2015/7/2, 47, 44, 7, 1
2015/7/3, 33, 58, 6, 1
2015/7/4, 41, 52, 4, 1
2015/7/5, 42, 47, 5, 1
2015/7/6, 63, 41, 6, 1
2015/7/7, 28, 40, 7, 1
2015/7/8, 28, 42, 4, 1
2015/7/9, 24, 39, 5, 1
2015/7/10, 13, 37, 4, 1
2015/7/11, 11, 32, 6, 1
2015/7/12, 11, 40, 5, 1
2015/7/13, 12, 41, 8, 1
2015/7/14, 16, 52, 9, 1
2015/7/15, 26, 44, 5, 1
2015/7/16, 19, 50, 9, 
2015/7/17, 20, 47, 7, 
2015/7/18, 23, 47, 4, 
2015/7/19, 16, 45, 4, 
2015/7/20, 24, 48, 7, 
2015/7/21, 19, 53, 7, 
2015/7/22, 30, 38, 6, 
2015/7/23, 22, 50, 7, 
2015/7/24, 19, 41, 7, 
2015/7/25, 24, 50, 7, 
2015/7/26, 58, 43, 6, 
2015/7/27, 22, 40, 5, 
2015/7/28, 33, 40, 6, 
2015/7/29, 22, 49, 11, 
2015/7/30, 24, 48, 12, 
2015/7/31, 21, 53, 11, 
2015/8/1, 22, 57, 11, 
2015/8/2, 27, 50, 8, 
2015/8/3, 26, 33, 7, 
2015/8/4, 18, 52, 9, 
2015/8/5, 27, 30, 11, 
2015/8/6, 29, 41, 11, 
2015/8/7, 33, 33, 7, 
2015/8/8, 31, 37, 5, 
2015/8/9, 30, 45, 5, 
2015/8/10, 21, 39, 9, 
2015/8/11, 24, 45, 12, 
2015/8/12, 26, 44, 6, 
2015/8/13, 23, 68, 6, 
2015/8/14, 17, 44, 11, 
2015/8/15, 27, 48, 9, 
2015/8/16, 26, 51, 8, 
2015/8/17, 46, 48, 11, 
2015/8/18, 68, 51, 10, 
2015/8/19, 64, 56, 9, 
2015/8/20, 84, 54, 12, 
2015/8/21, 90, 60, 13, 
2015/8/22, 81, 44, 8, 
2015/8/23, 66, 63, 8, 
2015/8/24, 54, 51, 13, 
2015/8/25, 46, 41, 12, 
2015/8/26, 32, 36, 6, 
2015/8/27, 19, 43, 6, 
2015/8/28, 16, 47, 10, 
2015/8/29, 21, 39, 10, 
2015/8/30, 25, 34, 6, 
2015/8/31, 22, 118, 10, 
2015/9/1, 25, 32, 9, 
2015/9/2, 21, 31, 8, 
2015/9/3, 20, 30, 4, 
2015/9/4, 17, 32, 4, 
2015/9/5, 22, 35, 2, 
2015/9/6, 35, 38, 7, 
2015/9/7, 25, 41, 9, 
2015/9/8, 25, 41, 13, 
2015/9/9, 21, 42, 13, 
2015/9/10, 24, 40, 15, 
2015/9/11, 33, 41, 15, 
2015/9/12, 30, 45, 13, 
2015/9/13, 29, 49, 12, 
2015/9/14, 50, 32, 9, 
2015/9/15, 20, 27, 7, 
2015/9/16, 21, 25, 7, 
2015/9/17, 14, 33, 9, 
2015/9/18, 19, 36, 11, 
2015/9/19, 15, 41, 12, 
2015/9/20, 15, 45, 10, 
2015/9/21, 16, 43, 17, 
2015/9/22, 23, 40, 18, 
2015/9/23, 27, 40, 16, 
2015/9/24, 21, 46, 18, 
2015/9/25, 28, 38, 16, 
2015/9/26, 26, 39, 14, 
2015/9/27, 21, 40, 8, 
2015/9/28, 17, 37, 16, 
2015/9/29, 24, 33, 15, 
2015/9/30, 26, 24, 13, 
2015/10/1, 14, 32, 14, 
2015/4/2, 25, 37, 5, 2
2015/4/3, 37, 39, 12, 2
2015/4/4, 14, 40, 15, 3
2015/4/5, 21, 45, 6, 1
2015/4/6, 23, 36, 8, 2
2015/4/7, 35, 41, 13, 2
2015/4/8, 28, 41, 6, 2
2015/4/9, 28, 36, 11, 3
2015/4/10, 20, 39, 15, 3
2015/4/11, 20, 41, 11, 2
2015/4/12, 20, 40, 2, 1
2015/4/13, 21, 36, 13, 2
2015/4/14, 17, 41, 11, 2
2015/4/15, 60, 31, 7, 2
2015/4/16, 20, 33, 15, 2
2015/4/17, 26, 37, 8, 2
2015/4/18, 12, 42, 10, 2
2015/4/19, 17, 42, 9, 2
2015/4/20, 26, 42, 12, 2
2015/4/21, 42, 42, 12, 2
2015/4/22, 44, 41, 12, 3
2015/4/23, 42, 41, 7, 2
2015/4/24, 29, 38, 8, 2
2015/4/25, 28, 34, 7, 2
2015/4/26, 14, 32, 4, 2
2015/4/27, 12, 34, 10, 2
2015/4/28, 16, 46, 12, 2
2015/4/29, 16, 46, 13, 3
2015/4/30, 21, 42, 10, 1
2015/5/1, 22, 49, 14, 2
2015/5/2, 23, 49, 7, 2
2015/5/3, 20, 47, 7, 1
2015/5/4, 20, 45, 5, 1
2015/5/5, 21, 39, 8, 2
2015/5/6, 16, 36, 7, 2
2015/5/7, 20, 41, 7, 2
2015/5/8, 14, 40, 4, 1
2015/5/9, 17, 37, 7, 2
2015/5/10, 16, 38, 9, 2
2015/5/11, 15, 44, 9, 2
2015/5/12, 22, 48, 9, 2
2015/5/13, 27, 47, 6, 1
2015/5/14, 37, 35, 10, 2
2015/5/15, 28, 44, 4, 1
2015/5/16, 16, 31, 8, 2
2015/5/17, 13, 32, 8, 2
2015/5/18, 13, 29, 14, 3
2015/5/19, 18, 41, 10, 2
2015/5/20, 12, 45, 7, 2
2015/5/21, 12, 40, 9, 2
2015/5/22, 18, 38, 9, 2
2015/5/23, 16, 43, 5, 1
2015/5/24, 16, 38, 5, 1
2015/5/25, 20, 41, 4, 1
2015/5/26, 11, 34, 8, 2
2015/5/27, 12, 38, 8, 2
2015/5/28, 15, 38, 6, 1
2015/5/29, 12, 46, 6, 1
2015/5/30, 14, 44, 7, 1
2015/5/31, 18, 45, 6, 1
2015/6/1, 24, 38, 7, 1
2015/6/2, 16, 41, 8, 2
2015/6/3, 25, 54, 8, 2
2015/6/4, 26, 62, 7, 1
2015/6/5, 50, 53, 8, 2
2015/6/6, 30, 54, 4, 1
2015/6/7, 21, 68, 3, 1
2015/6/8, 17, 71, 5, 2
2015/6/9, 21, 69, 5, 1
2015/6/10, 19, 49, 6, 1
2015/6/11, 17, 39, 4, 1
2015/6/12, 15, 48, 3, 1
2015/6/13, 17, 48, 5, 1
2015/6/14, 20, 48, 4, 1
2015/6/15, 19, 39, 6, 1
2015/6/16, 20, 57, 7, 1
2015/6/17, 22, 65, 11, 2
2015/6/18, 31, 70, 14, 2
2015/6/19, 28, 54, 7, 1
2015/6/20, 27, 74, 6, 1
2015/6/21, 28, 47, 5, 1
2015/6/22, 31, 59, 7, 1
2015/6/23, 28, 76, 9, 2
2015/6/24, 39, 68, 9, 2
2015/6/25, 40, 63, 8, 1
2015/6/26, 42, 63, 4, 1
2015/6/27, 29, 75, 7, 1
2015/6/28, 25, 73, 5, 1
2015/6/29, 33, 66, 3, 1
2015/6/30, 49, 63, 7, 1
2015/7/1, 47, 55, 5, 1
2015/1/2, 63, 13, 38, 8
2015/1/3, 71, 12, 40, 6
2015/1/4, 86, 13, 36, 7
2015/1/5, 81, 6, 38, 9
2015/1/6, 70, 6, 39, 13
2015/1/7, 80, 7, 34, 11
2015/1/8, 87, 5, 41, 13
2015/1/9, 117, 6, 38, 13
2015/1/10, 107, 1, 41, 13
2015/1/11, 119, 2, 37, 9
2015/1/12, 136, 3, 30, 7
2015/1/13, 62, 12, 19, 4
2015/1/14, 18, 14, 19, 4
2015/1/15, 43, 11, 21, 5
2015/1/16, 53, 5, 28, 6
2015/1/17, 79, 24, 26, 7
2015/1/18, 54, 19, 28, 6
2015/1/19, 32, 10, 31, 7
2015/1/20, 50, 20, 25, 5
2015/1/21, 24, 23, 26, 7
2015/1/22, 26, 19, 30, 7
2015/1/23, 26, 14, 32, 9
2015/1/24, 50, 13, 31, 6
2015/1/25, 58, 19, 28, 6
2015/1/26, 65, 15, 30, 7
2015/1/27, 74, 20, 25, 7
2015/1/28, 58, 13, 20, 5
2015/1/29, 30, 7, 22, 6
2015/1/30, 42, 6, 25, 6
2015/1/31, 52, 24, 11, 2
2015/2/1, 26, 24, 21, 4
2015/2/2, 23, 24, 19, 3
2015/2/3, 19, 20, 17, 4
2015/2/4, 16, 18, 16, 3
2015/2/5, 11, 18, 22, 6
2015/2/6, 16, 27, 11, 2
2015/2/7, 10, 30, 5, 1
2015/2/8, 10, 33, 12, 3
2015/2/9, 13, 22, 12, 2
2015/2/10, 12, 28, 13, 3
2015/2/11, 10, 24, 16, 3
2015/2/12, 16, 20, 24, 6
2015/2/13, 24, 20, 29, 7
2015/2/14, 30, 25, 26, 5
2015/2/15, 41, 27, 20, 4
2015/2/16, 36, 30, 18, 3
2015/2/17, 21, 28, 22, 4
2015/2/18, 15, 24, 27, 5
2015/2/19, 22, 24, 27, 5
2015/2/20, 28, 33, 15, 3
2015/2/21, 17, 28, 11, 2
2015/2/22, 15, 32, 1, 1
2015/2/23, 9, 36, 3, 1
2015/2/24, 10, 32, 22, 4
2015/2/25, 17, 34, 21, 4
2015/2/26, 19, 19, 23, 4
2015/2/27, 21, 28, 13, 3
2015/2/28, 19, 30, 7, 2
2015/3/1, 14, 28, 15, 2
2015/3/2, 30, 19, 16, 3
2015/3/3, 26, 28, 16, 3
2015/3/4, 14, 33, 16, 3
2015/3/5, 19, 31, 20, 4
2015/3/6, 24, 33, 25, 4
2015/3/7, 24, 33, 23, 4
2015/3/8, 35, 32, 19, 4
2015/3/9, 32, 33, 21, 4
2015/3/10, 25, 33, 22, 4
2015/3/11, 25, 33, 23, 4
2015/3/12, 25, 34, 12, 2
2015/3/13, 19, 34, 19, 4
2015/3/14, 20, 38, 16, 3
2015/3/15, 21, 38, 17, 3
2015/3/16, 15, 37, 17, 4
