date, pm25, pm10, o3, no2, so2, co
2021/4/29, 131, 41, 19, 6, 9, 
2021/4/30, 131, 28, 23, 5, 5, 
2021/5/1, 86, 43, 23, 4, 3, 
2021/5/2, 121, 108, 22, 3, 2, 
2021/5/3, 180, 51, 24, 2, 3, 
2021/5/4, 65, 28, 26, 4, 4, 
2021/5/5, 76, 54, 20, 5, 6, 
2021/5/6, 122, 52, 21, 3, 4, 
2021/5/7, 64, 44, 24, 4, 5, 
2021/5/8, 114, 44, 19, 10, 11, 
2021/5/9, 82, 43, 23, 8, 5, 
2021/5/11, 124, , , , , 
2021/5/12, 61, , , , , 
2021/5/13, 131, , , , , 
2021/5/14, 111, , , , , 
2021/5/15, 61, , , , , 
2021/5/16, 102, , , , , 
2021/5/17, 133, , , , , 
2021/5/18, 120, , , , , 
2021/5/19, 82, , , , , 
2021/5/20, 99, , , , , 
2021/5/21, 109, , , , , 
2021/5/22, 130, , , , , 
2021/5/23, 61, 46, 17, 9, 4, 
2021/5/24, 63, 50, 20, 7, 3, 
2021/5/25, 87, 29, 17, 7, 4, 
2021/5/26, 59, 32, 18, 6, 1, 
2021/5/27, 56, 37, 22, 7, 1, 
2021/5/28, 60, 78, 15, 9, 1, 
2021/5/29, 131, 42, 15, 7, 1, 
2021/5/30, 87, 37, 9, 8, , 
2021/5/31, 96, 44, 15, 6, 1, 
2021/6/1, 61, 73, 16, 5, 1, 
2021/6/2, 86, 62, 13, 6, 1, 
2021/6/3, 53, 72, 19, 7, , 
2021/6/4, 95, 73, 16, 9, 1, 
2021/6/5, 131, 63, 17, 7, 3, 
2021/6/6, 101, 83, 18, 4, 1, 
2021/6/7, 110, 22, 8, 4, , 
2021/6/8, 40, 13, 13, 5, , 
2021/6/9, 72, 34, 16, 6, 1, 
2021/6/10, 100, 70, 14, 7, , 
2021/6/11, 108, 72, 14, 7, 1, 
2021/6/12, 118, 73, 16, 7, 1, 
2021/6/13, 113, 35, 18, 6, 1, 
2021/6/14, 79, 40, 14, 6, , 
2021/6/15, 87, 19, 9, 9, 1, 
2021/6/16, 77, 27, 13, 5, , 
2021/6/17, 50, 31, 13, 3, , 
2021/6/18, 73, 71, 16, , 1, 
2021/6/19, 94, 84, 15, , , 
2021/6/20, 120, 72, 14, , 1, 
2021/6/21, 113, 65, 17, , , 
2021/6/22, 73, 25, 15, , , 
2021/6/23, 55, 51, 15, , 1, 
2021/6/24, 105, 93, 13, , , 
2021/6/25, 112, 82, 9, , , 
2021/6/26, 74, 88, 14, , 1, 
2021/6/27, 114, 106, 14, , 1, 
2021/6/28, 119, 79, 16, , , 
2021/6/29, 100, 55, 7, , , 
2021/6/30, 53, 38, 9, , , 
2021/1/5, 34, 69, , 2, 36, 
2021/1/6, 39, 70, , 2, 40, 
2021/1/7, 63, 66, , 3, 45, 
2021/1/8, 94, 52, , 3, 37, 
2021/1/9, 74, 94, , 6, 65, 
2021/1/10, 166, 88, , 5, 61, 
2021/1/11, 201, 97, , 6, 66, 
2021/1/12, 223, 92, , 6, 57, 
2021/1/13, 222, 76, , 5, 53, 
2021/1/14, 161, 107, , 5, 67, 
2021/1/15, 184, 88, , 4, 57, 
2021/1/16, 183, 88, , 4, 60, 
2021/1/17, 184, 85, , 4, 56, 
2021/1/18, 188, 97, , 8, 65, 
2021/1/19, 212, 105, , 9, 74, 
2021/1/20, 252, 311, , 15, 87, 
2021/1/21, 282, 127, , 15, 80, 
2021/1/22, 311, 101, , 11, 69, 
2021/1/23, 247, 102, , 11, 71, 
2021/1/24, 267, 108, , 12, 67, 
2021/1/25, 218, 66, , 5, 36, 
2021/1/26, 50, 80, , 6, 53, 
2021/1/27, 148, 76, , 4, 47, 
2021/1/28, 160, 101, , 6, 65, 
2021/1/29, 236, 93, , 5, 50, 
2021/1/30, 236, 92, , 11, 60, 
2021/1/31, 190, 65, , 6, 32, 
2021/2/1, 113, 63, , 3, 37, 
2021/2/2, 81, 83, , 5, 53, 
2021/2/3, 159, 78, , 5, 47, 
2021/2/4, 137, 92, , 9, 59, 
2021/2/5, 206, 70, , 8, 45, 
2021/2/6, 187, 55, , 5, 29, 
2021/2/7, 92, 83, , 8, 48, 
2021/2/8, 173, 97, 4, 11, 57, 
2021/2/9, 194, 95, 4, 13, 60, 
2021/2/10, 197, 123, 6, 15, 64, 
2021/2/11, 186, 58, 24, 6, 27, 
2021/2/12, 122, 66, 20, 6, 31, 
2021/2/13, 133, 61, 16, 4, 39, 
2021/2/14, 97, 67, 19, 3, 39, 
