date, pm25, pm10, o3, no2, so2, co
2021/10/31, 90, 28, 9, 7, , 
2021/11/1, 61, 31, 11, 6, , 
2021/11/2, 62, 36, 8, 7, , 
2021/11/3, 69, 35, 11, 7, , 
2021/11/4, 66, 39, 13, 7, , 
2021/11/5, 67, 34, 13, 9, , 
2021/11/6, 71, 43, 12, 10, , 
2021/11/7, 81, 31, 13, 7, , 
2021/11/8, 72, 39, 7, 8, , 
2021/11/9, 71, 35, 11, 7, , 
2021/11/10, 61, 39, 18, 8, , 
2021/11/11, 74, 52, 22, 7, , 
2021/11/12, 88, 48, 20, 9, , 
2021/11/13, 81, 45, 14, 9, , 
2021/11/14, 84, 44, 17, 6, , 
2021/11/15, 90, 45, 18, 8, 1, 
2021/11/16, 92, 33, 11, 8, , 
2021/11/17, 69, 26, 14, 7, , 
2021/11/18, 55, 30, 9, 6, , 
2021/11/19, 63, 35, 19, 9, , 
2021/11/20, 70, 39, 18, 9, , 
2021/11/21, 79, 40, 23, 11, , 
2021/11/22, 79, 41, 8, 14, , 
2021/11/23, 83, 30, 5, 7, , 
2021/11/24, 58, 32, 14, 9, , 
2021/11/25, 59, 45, 22, 12, 1, 
2021/11/26, 81, 50, 21, 12, , 
2021/11/27, 89, 43, 20, 8, , 
2021/11/28, 88, 51, 24, 7, , 
2021/11/29, 96, 44, 20, 7, , 
2021/11/30, 87, 50, 16, 9, , 
2021/12/1, 94, 54, 16, 9, , 
2021/12/2, 105, 55, 19, 8, , 
2021/12/3, 105, 56, 24, 15, , 
2021/12/4, 102, 56, 24, 12, , 
2021/12/5, 103, 59, 24, 8, , 
2021/12/6, 109, 58, 25, 11, , 
2021/12/7, 111, 64, 13, 16, , 
2021/12/8, 126, 61, 18, 14, 1, 
2021/12/9, 122, 55, 21, 14, , 
2021/12/10, 100, 54, 20, 15, , 
2021/12/11, 96, 54, 29, 15, , 
2021/12/12, 98, 47, 23, 10, , 
2021/12/13, 81, 43, 19, 6, , 
2021/12/14, 79, 65, 23, 14, 1, 
2021/12/15, 123, 63, 29, 16, 1, 
2021/12/16, 129, 62, 29, 12, , 
2021/12/17, 131, 57, 17, 12, 1, 
2021/12/18, 117, 48, 18, 6, , 
2021/12/19, 90, 43, 21, 8, , 
2021/12/20, 87, 61, 24, 12, , 
2021/12/21, 128, 75, 27, 16, 1, 
2021/12/22, 159, 79, 31, 20, 1, 
2021/12/23, 166, 74, 23, 24, 1, 
2021/12/24, 146, 65, 18, 15, , 
2021/12/25, 131, 39, 14, 8, , 
2021/12/26, 78, 37, 13, 8, , 
2021/12/27, 74, 49, 12, 17, , 
2021/12/28, 89, 35, 18, 8, , 
2021/12/29, 62, 35, 18, 7, , 
2021/12/30, 64, 35, 16, 8, , 
2021/12/31, 70, 37, 18, 8, , 
2022/1/1, 69, 34, 18, 7, , 
2022/1/2, 75, 35, 22, 6, , 
2022/1/3, 75, 40, 17, 8, , 
2021/7/2, 47, 26, 15, 10, 1, 
2021/7/3, 44, 25, 11, 5, , 
2021/7/4, 47, 19, 14, 3, , 
2021/7/5, 42, 25, 12, 3, , 
2021/7/6, 41, 39, 9, 4, , 
2021/7/7, 43, 40, 8, 4, 1, 
2021/7/8, 42, 46, 10, 4, 1, 
2021/7/9, 51, 28, 6, 7, , 
2021/7/10, 48, 20, 4, 6, , 
2021/7/11, 47, 15, 6, 4, , 
2021/7/12, 34, 17, 7, 5, 1, 
2021/7/13, 33, 25, 13, 5, , 
2021/7/14, 54, 33, 5, 8, , 
2021/7/15, 67, 24, 6, 4, , 
2021/7/16, 53, 24, 7, 5, 1, 
2021/7/17, 50, 23, 11, 4, 1, 
2021/7/18, 54, 20, 7, 2, 1, 
2021/7/19, 43, 17, 7, 3, 1, 
2021/7/20, 31, 17, 7, 3, , 
2021/7/21, 35, 18, 6, 2, 1, 
2021/7/22, 36, 30, 6, 2, , 
2021/7/23, 55, 25, 6, 4, 2, 
2021/7/24, 51, 30, 3, 4, 3, 
2021/7/25, 56, 21, 4, 3, 7, 
2021/7/26, 44, 22, 7, 4, , 
2021/7/27, 48, 21, 8, 3, 4, 
2021/7/28, 40, 22, 5, 4, 6, 
2021/7/29, 45, 23, 9, 3, 4, 
2021/7/30, 44, 26, 9, 4, 3, 
2021/7/31, 53, 30, 7, 3, 1, 
2021/8/1, 61, 24, 7, 3, 5, 
2021/8/2, 52, 23, 8, 3, 3, 
2021/8/3, 42, 20, 7, 3, 1, 
2021/8/4, 40, 25, 11, 2, 1, 
2021/8/5, 52, 29, 10, 2, 3, 
2021/8/6, 60, 24, 12, 2, , 
2021/8/7, 53, 26, 13, 2, 1, 
2021/8/8, 54, 28, 15, 1, 1, 
2021/8/9, 57, 29, 15, 1, 1, 
2021/8/10, 56, 29, 8, 2, , 
2021/8/11, 56, 21, 4, 3, 1, 
2021/8/12, 42, 18, 5, 2, , 
2021/8/13, 33, 18, 7, 4, 1, 
2021/8/14, 37, 23, 4, 4, 1, 
2021/8/15, 43, 17, 4, 2, , 
2021/8/16, 37, 16, 7, 4, , 
2021/8/17, 32, 28, 20, 6, 1, 
2021/8/18, 60, 26, 13, 2, 1, 
2021/8/19, 54, 26, 16, 5, 1, 
2021/8/20, 49, 30, 14, 8, 1, 
2021/8/21, 61, 27, 9, 5, , 
2021/8/22, 55, 25, 11, 2, , 
2021/8/23, 55, 21, 11, 2, , 
2021/8/24, 42, 22, 11, 2, , 
2021/8/25, 45, 25, 8, 5, , 
2021/8/26, 51, 18, 4, 4, 1, 
2021/8/27, 36, 22, 2, 7, 1, 
