date, pm25, pm10, o3, no2, so2, co
2022/2/13, 48, 24, 26, 12, 1, 6
2022/2/14, 32, 25, 29, 17, , 8
2022/2/15, 40, 38, 26, 20, 1, 8
2022/2/16, 63, 39, 29, 19, , 8
2022/2/17, 66, 20, 29, 16, , 8
2022/2/18, 32, 18, 29, 24, , 9
2022/2/19, 33, 18, 32, 15, , 7
2022/2/20, 30, 19, 33, 8, , 5
2022/2/21, 38, 19, 30, 19, , 6
2022/2/22, 32, 14, 32, 17, , 6
2022/2/23, 23, 14, 36, 14, , 7
2022/2/24, 17, 22, 31, 16, , 7
2022/2/25, 39, 25, 24, 19, , 8
2022/2/26, 47, 31, 24, 18, , 10
2022/2/27, 56, 34, 40, 16, , 8
2022/2/28, 67, 32, 33, 19, , 10
2022/3/1, 67, 36, 21, 23, , 13
2022/3/2, 67, 58, 44, 18, , 10
2022/3/3, 128, 50, 42, 22, , 14
2022/3/4, 102, 44, 23, 28, , 17
2022/3/5, 89, 43, 35, 18, , 8
2022/3/6, 75, 50, 39, 13, , 4
2022/3/7, 75, 19, 32, 25, , 6
2022/3/8, 43, 28, 30, 17, , 5
2022/3/9, 44, 36, 35, 17, , 6
2022/3/10, 50, 42, 31, 25, , 8
2022/3/11, 64, 38, 37, 28, 1, 8
2022/3/12, 66, 39, 23, 14, , 5
2022/3/13, 57, 33, 37, 15, 1, 5
2022/3/14, 62, 34, 19, 26, 1, 8
2022/3/15, 66, 32, 19, 19, 2, 7
2022/3/16, 58, 32, 24, 13, , 6
2022/3/17, 54, 45, 37, 24, 1, 8
2022/3/18, 95, 34, 24, 18, , 7
2022/3/19, 67, 28, 29, 15, 2, 6
2022/3/20, 53, 19, 30, 10, , 6
2022/3/21, 38, 46, 17, 25, 1, 9
2022/3/22, 93, 25, 28, 17, , 7
2022/3/23, 45, 19, 33, 16, , 6
2022/3/24, 43, 31, 32, 22, , 7
2022/3/25, 58, 34, 37, 28, 1, 11
2022/3/26, 64, 30, 39, 16, 1, 9
2022/3/27, 64, 27, 39, 10, , 4
2022/3/28, 53, 23, 31, 18, , 5
2022/3/29, 50, 22, 26, 20, , 6
2022/3/30, 47, 39, 23, 25, 1, 9
2022/3/31, 79, 23, 39, 14, 1, 6
2022/4/1, 50, 40, 37, 16, , 5
2021/10/2, 66, 28, 56, 12, , 7
2021/10/3, 50, 24, 26, 6, , 5
2021/10/4, 44, 30, 23, 8, , 5
2021/10/5, 47, 33, 24, 8, , 2
2021/10/6, 54, 24, 15, 8, , 4
2021/10/7, 47, 20, 13, 6, , 4
2021/10/8, 36, 22, 16, 5, , 2
2021/10/9, 36, 29, 19, 5, , 3
2021/10/10, 43, 26, 17, 3, , 5
2021/10/11, 29, 28, 14, 3, , 5
2021/10/12, 34, 24, 16, 10, , 6
2021/10/13, 42, 19, 12, 10, , 7
2021/10/14, 40, 20, 8, 10, , 7
2021/10/15, 39, 30, 19, 11, , 7
2021/10/16, 52, 27, 26, 9, , 6
2021/10/17, 47, 28, 27, 7, , 6
2021/10/18, 54, 28, 21, 13, , 8
2021/10/19, 47, 29, 22, 14, , 8
2021/10/20, 49, 23, 21, 18, , 9
2021/10/21, 49, 22, 21, 17, , 10
2021/10/22, 44, 18, 31, 15, , 9
2021/10/23, 43, 26, 30, 17, , 9
2021/10/24, 62, 17, 27, 11, , 9
2021/10/25, 40, 21, 26, 16, , 10
2021/10/26, 47, 30, 19, 19, , 10
2021/10/27, 53, 33, 28, 18, , 9
2021/10/28, 57, 34, 27, 16, , 8
2021/10/29, 63, 34, 20, 23, , 8
2021/10/30, 60, 30, 25, 18, , 6
2021/10/31, 57, 31, 28, 12, , 6
2021/11/1, 61, 31, 28, 18, , 6
2021/11/2, 57, 39, 33, 19, , 6
