date, pm25, pm10, o3, no2, so2, co
2022/2/6, 21, , 15, 2, , 
2022/2/7, 26, , 13, 2, , 
2022/2/8, 32, , 15, 6, , 
2022/2/9, 40, , 16, 6, , 
2022/2/10, 33, , 18, 8, , 
2022/2/11, 26, , 20, 6, , 
2022/2/12, 31, , 23, 3, , 
2022/2/13, 58, , 12, 1, , 
2022/2/14, 33, , 14, 3, , 
2022/2/15, 47, , 15, 5, , 
2022/2/16, 48, , 18, 4, , 
2022/2/17, 40, , 17, 2, , 
2022/2/18, 28, , 15, 1, , 
2022/2/19, 15, , 16, 3, , 
2022/2/20, 22, , 16, 2, , 
2022/2/21, 21, , 18, 5, , 
2022/2/22, 31, , 14, 2, , 
2022/2/23, 28, , 13, 2, , 
2022/2/24, 22, , 10, 1, , 
2022/2/25, 35, , 11, 2, , 
2022/2/26, 25, , 12, 2, , 
2022/2/27, 43, , 10, 3, , 
2022/2/28, 41, , 18, 3, , 
2022/3/1, 37, , 18, 6, , 
2022/3/2, 42, , 21, 3, , 
2022/3/3, 33, , 16, 3, , 
2022/3/4, 29, , 16, 1, , 
2022/3/5, 22, , 17, 2, , 
2022/3/6, 36, , 15, 1, , 
2022/3/7, 49, , 14, 1, , 
2022/3/8, 38, , 17, 1, , 
2022/3/9, 14, , 16, 1, , 
2022/3/10, 19, , 15, 2, , 
2022/3/11, 32, , 16, 3, , 
2022/3/12, 43, , 17, 1, , 
2022/3/13, 22, , 16, 2, , 
2022/3/14, 18, , 18, 5, , 
2022/3/15, 22, , 21, 5, , 
2022/3/16, 44, , 22, 4, , 
2022/3/17, 60, , 13, 2, , 
2022/3/18, 37, , 18, 3, , 
2022/3/19, 37, , 16, 1, , 
2022/3/20, 40, , 17, , , 
2022/3/21, 9, , 19, 4, , 
2022/3/22, 22, , 21, 2, , 
2022/3/23, 41, , 13, 2, , 
2022/3/24, 41, , 10, 1, , 
2022/3/25, 36, , 17, 2, , 
2022/3/26, 33, , 16, , , 
2022/3/27, 11, , 14, , , 
2022/3/28, 12, , 17, 2, , 
2022/3/29, 16, , 17, 2, , 
2022/3/30, 17, , 18, 3, , 
2022/3/31, 34, , 18, , , 
2022/4/1, 47, , 15, 1, , 
2021/10/2, 24, , 16, 2, , 
2021/10/3, 42, , 15, 4, , 
2021/10/4, 61, , 12, , , 
2021/10/30, 38, , 8, 1, , 
2021/10/31, 31, , 9, 1, , 
2021/11/1, 22, , 11, 2, , 
2021/11/2, 25, , 7, 2, , 
2021/11/3, 31, , 12, 2, , 
2021/11/4, 30, , 9, 3, , 
2021/11/5, 21, , 13, 5, , 
2021/11/6, 32, , 11, 2, , 
2021/11/7, 30, , 14, 1, , 
2021/11/8, 26, , 17, 5, , 
2021/11/9, 39, , 17, 7, , 
2021/11/10, 55, , 17, 6, , 
2021/11/11, 49, , 17, 4, , 
2021/11/12, 59, , 14, 4, , 
2021/11/13, 25, , 13, 3, , 
2021/11/14, 27, , 10, 3, , 
2021/11/15, 26, , 10, 3, , 
2021/11/16, 17, , 12, 5, , 
2021/11/17, 26, , 18, 5, , 
2021/11/18, 54, , 16, 2, , 
2021/11/19, 50, , 11, 1, , 
2021/11/20, 20, , 10, 4, , 
2021/11/21, 32, , 11, 5, , 
2021/11/22, 51, , 12, 3, , 
2021/11/23, 43, , 13, 2, , 
2021/11/24, 22, , 13, 8, , 
2021/11/25, 34, , 15, 5, , 
2021/11/26, 45, , 12, 1, , 
2021/11/27, 21, , 13, 3, , 
2021/11/28, 24, , 14, 4, , 
2021/11/29, 37, , 12, 3, , 
2021/11/30, 26, , 14, 6, , 
2021/12/1, 39, , 14, 6, , 
2021/12/2, 37, , 17, 5, , 
2021/12/3, 55, , 13, 3, , 
2021/12/4, 30, , 10, 5, , 
2021/12/5, 40, , 14, 3, , 
2021/12/6, 43, , 16, 3, , 
2021/12/7, 52, , 13, 2, , 
2021/12/8, 28, , 8, 6, , 
2021/12/9, 46, , 12, 5, , 
2021/12/10, 53, , 8, 5, , 
2021/12/11, 60, , 11, 1, , 
2021/12/12, 46, , 13, 3, , 
2021/12/13, 19, , 13, 7, , 
2021/12/14, 34, , 13, 6, , 
2021/12/15, 37, , 11, 6, , 
2021/12/16, 43, , 16, 5, , 
2021/12/17, 41, , 13, 3, , 
2021/12/18, 43, , 12, 2, , 
2021/12/19, 53, , 11, 1, , 
2021/12/20, 22, , 12, 3, , 
2021/12/21, 24, , 10, 5, , 
2021/12/22, 41, , 11, 3, , 
2021/12/23, 40, , 11, 6, , 
2021/12/24, 50, , 14, 2, , 
2021/12/25, 37, , 14, 1, , 
2021/12/26, 32, , 15, 2, , 
2021/12/27, 26, , 10, 2, , 
2021/12/28, 34, , 13, 3, , 
2021/12/29, 40, , 9, 4, , 
2021/12/30, 48, , 9, 1, , 
2021/12/31, 34, , 7, 1, , 
2022/1/1, 32, , 9, 1, , 
2022/1/2, 46, , 12, 1, , 
2022/1/3, 18, , 12, 1, , 
2021/7/2, 33, , 11, 1, , 
2021/7/3, 30, , 13, 1, , 
2021/7/4, 30, , 16, 1, , 
2021/7/5, 46, , 17, 2, , 
2021/7/6, 63, , 20, 2, , 
2021/7/7, 64, , 23, 1, , 
2021/7/8, 62, , 8, , , 
2021/7/9, 34, , 15, 1, , 
2021/7/10, 28, , 15, , , 
2021/7/11, 40, , 13, , , 
2021/7/12, 48, , 11, 1, , 
2021/7/13, 38, , 13, 1, , 
2021/7/14, 40, , 18, 1, , 
2021/7/15, 36, , 18, 2, , 
2021/7/16, 40, , 21, 2, , 
2021/7/17, 55, , 16, 1, , 
2021/7/18, 47, , 14, 1, , 
2021/7/19, 29, , 12, 2, , 
2021/7/20, 53, , 17, 2, , 
2021/7/21, 85, , 22, 1, , 
2021/7/22, 111, , 16, 1, , 
2021/7/23, 63, , 20, 2, , 
2021/7/24, 55, , 14, 1, , 
2021/7/25, 55, , 15, , , 
2021/7/26, 57, , 18, 1, , 
2021/7/27, 52, , 18, 2, , 
2021/7/28, 48, , 22, 2, , 
2021/7/29, 61, , 19, 2, , 
2021/7/30, 62, , 18, 1, , 
2021/7/31, 66, , 13, , , 
2021/8/1, 49, , 16, , , 
2021/8/2, 52, , 17, , , 
2021/8/3, 71, , 14, 1, , 
2021/8/4, 55, , 15, , , 
2021/8/5, 40, , 19, 2, , 
2021/8/6, 44, , 22, 2, , 
2021/8/7, 49, , 14, 1, , 
2021/8/8, 31, , 15, , , 
2021/8/9, 30, , 19, 1, , 
2021/8/10, 51, , 17, 1, , 
2021/8/11, 52, , 15, 1, , 
2021/8/12, 43, , 19, 2, , 
2021/8/13, 43, , 19, 1, , 
2021/8/14, 41, , 16, 1, , 
2021/8/15, 32, , 13, , , 
2021/8/16, 23, , 9, , , 
2021/8/17, 26, , 6, 1, , 
2021/8/18, 27, , 7, , , 
2021/8/19, 24, , 15, 1, , 
2021/8/20, 26, , 10, , , 
2021/8/21, 20, , 13, 1, , 
2021/8/22, 26, , 13, 1, , 
2021/8/23, 33, , 17, 2, , 
2021/8/24, 48, , 20, 2, , 
2021/8/25, 51, , 23, 2, , 
2021/8/26, 56, , 21, 2, , 
2021/8/27, 59, , 15, 1, , 
2021/8/28, 57, , 17, 1, , 
2021/8/29, 56, , 12, , , 
2021/8/30, 39, , 19, 1, , 
2021/8/31, 37, , 14, 2, , 
2021/9/1, 32, , 10, , , 
2021/9/2, 42, , 15, 1, , 
2021/9/3, 23, , 15, 2, , 
2021/9/4, 27, , 20, 2, , 
2021/9/5, 33, , 17, 1, , 
2021/9/6, 36, , 15, 1, , 
2021/9/7, 42, , 19, 2, , 
2021/9/8, 41, , 15, 1, , 
2021/9/9, 49, , 10, 1, , 
2021/9/10, 38, , 13, 1, , 
2021/9/11, 24, , 15, 2, , 
2021/9/12, 31, , 16, 1, , 
2021/9/13, 40, , 17, 2, , 
2021/9/14, 57, , 20, 2, , 
2021/9/15, 67, , 15, 1, , 
2021/9/16, 51, , 10, 1, , 
2021/9/17, 32, , 8, , , 
2021/9/18, 29, , 12, , , 
2021/9/19, 37, , 16, , , 
2021/9/20, 46, , 13, , , 
2021/9/21, 31, , 13, , , 
2021/9/22, 22, , 11, , , 
2021/9/23, 28, , 14, 1, , 
2021/9/24, 14, , 13, 1, , 
2021/9/25, 19, , 18, , , 
2021/9/30, 21, , 17, 3, , 
2021/10/1, 24, , 13, 2, , 
2021/4/2, 20, , 17, , , 
2021/4/3, 17, , 17, 3, , 
2021/4/4, 22, , 22, 4, , 
2021/4/5, 43, , 21, 3, , 
2021/4/6, 42, , 24, 4, , 
2021/4/7, 51, , 25, 2, , 
2021/4/8, 49, , 19, , , 
2021/4/9, 25, , 17, , , 
2021/4/10, 26, , 18, 1, , 
