date, pm25, pm10, o3, no2, so2, co, psi
2015/6/20, 48, 18, 11, 1, 4, 2, 
2015/6/21, 31, 19, 12, 2, 4, 2, 
2015/1/2, 60, 27, 19, 6, 2, 2, 
2015/1/3, 56, 32, 20, 10, , 3, 55
2015/1/4, 53, 21, 25, 9, 3, 2, 40
2015/1/5, 40, 15, 22, 11, 3, 2, 38
2015/1/6, 44, 19, 15, 7, 2, 2, 42
2015/1/7, 40, 16, 11, 12, 3, 3, 37
2015/1/8, 35, 14, 8, 12, 4, 2, 33
2015/1/9, 34, 14, 6, 7, 4, 2, 27
2015/1/10, 27, 14, 14, 8, 3, 2, 31
2015/1/11, 29, 18, 11, 4, 2, 2, 38
2015/1/12, 39, 18, 14, 3, 2, 2, 41
2015/1/13, 40, 22, 17, 3, 3, 2, 39
2015/1/14, 35, 21, 17, 2, 4, 3, 36
2015/1/15, 38, 22, 15, 5, 4, 3, 44
2015/1/16, 40, 23, 19, 3, 4, 3, 48
2015/1/17, 44, 24, 22, 2, 2, 3, 52
2015/1/18, 42, 24, 20, 2, 3, 3, 46
2015/1/19, 47, 30, 21, 2, 4, 3, 53
2015/1/20, 54, 33, 20, 2, 4, 2, 56
2015/1/21, 61, 36, 16, 2, 10, 3, 58
2015/1/22, 60, 34, 26, 5, 14, 3, 64
2015/1/23, 80, 35, 20, 9, 10, 2, 54
2015/1/24, 54, 31, 22, 8, 9, 2, 58
2015/1/25, 54, 42, 33, 7, 8, 3, 72
2015/1/26, 97, 43, 23, 9, 3, 3, 63
2015/1/27, 80, 37, 18, 9, 3, 3, 56
2015/1/28, 61, 28, 11, 15, 4, 3, 51
2015/1/29, 46, 24, 8, 15, 9, 3, 41
2015/1/30, 42, 20, 12, 13, 10, 2, 37
2015/1/31, 36, 21, 14, 12, 11, 2, 41
2015/2/1, 30, 21, 11, 10, 14, , 40
2015/2/2, 35, 25, 10, 12, 13, 2, 50
2015/2/3, 45, 28, 12, 9, 9, 2, 48
2015/2/4, 38, 19, 12, 10, 6, 3, 34
2015/2/5, 37, 24, 15, 8, 3, 2, 46
2015/2/6, 42, 23, 10, 10, 3, 3, 41
2015/2/7, 41, 26, 19, 8, 2, , 49
2015/2/8, 47, 32, 20, 6, 2, 3, 55
2015/2/9, 55, 30, 17, 6, 2, 3, 54
2015/2/10, 52, , , , , , 53
2015/2/11, 50, , , , , , 60
2015/2/12, 62, , , , , , 61
2015/2/13, 62, , , , , , 63
2015/2/14, 67, , , , , , 60
2015/2/15, 68, 43, 22, 4, 4, 3, 60
2015/2/16, 73, 32, 23, 4, 4, , 57
2015/2/17, 68, 30, 13, 4, 5, , 52
2015/2/18, 53, 24, 13, 4, 6, 2, 45
2015/2/19, 42, 17, 15, 4, 4, 3, 31
2015/2/20, 22, 15, 18, 3, 2, 2, 39
2015/2/21, 33, 20, 19, 3, 2, 2, 47
2015/2/22, 41, 19, 18, 3, 2, 2, 39
2015/2/23, 33, 20, 17, 7, 2, 2, 44
2015/2/24, 40, 23, 14, 7, 3, 2, 49
2015/2/25, 54, 22, 15, 11, 3, 2, 49
2015/2/26, 43, 24, 20, 7, 4, 2, 50
2015/2/27, 47, 23, 22, 3, 4, 2, 51
2015/2/28, 51, 21, 18, 3, 3, 2, 44
2015/3/1, 41, 18, 16, 4, 3, 2, 39
2015/3/2, 30, 20, 14, 6, 4, 2, 46
2015/3/3, 40, 26, 16, 5, 6, 3, 54
2015/3/4, 51, 30, 15, 6, 10, 3, 54
2015/3/5, 50, 30, 22, 5, 12, 3, 57
2015/3/6, 57, 31, 20, 7, 6, 3, 61
2015/3/7, 66, 31, 17, 4, 7, 2, 48
2015/3/8, 47, 20, 19, 4, 6, 2, 44
2015/3/9, 37, 19, 10, 3, 4, 2, 42
2015/3/10, 39, 21, 11, 4, 5, 3, 45
2015/3/11, 43, 21, 7, 4, 4, 2, 40
2015/3/12, 34, 21, 15, 3, 4, 2, 49
2015/3/13, 49, 24, 20, 6, 6, 2, 46
2015/3/14, 48, 24, 21, 9, 8, 2, 44
2015/3/15, 35, 20, 17, 6, 11, 2, 38
2015/3/16, 34, 22, 18, 9, 8, 3, 53
2015/3/17, 52, 27, 15, 5, 3, 3, 57
2015/3/18, 57, 28, 24, 3, 4, 3, 58
2015/3/19, 54, 28, 23, 5, 6, 3, 59
2015/3/20, 59, 36, 36, 4, 4, 5, 78
2015/3/21, 100, 42, 30, 8, 7, 4, 71
2015/3/22, 81, 38, 28, 12, 5, 4, 63
2015/3/23, 73, 32, 23, 18, 3, 4, 65
2015/3/24, 73, 30, 23, 1, 2, 3, 58
2015/3/25, 57, 24, 17, 5, 4, 2, 50
2015/3/26, 44, 22, 14, 4, 4, 2, 51
2015/3/27, 45, 25, 13, 5, 5, 2, 50
2015/3/28, 50, 26, 11, 3, 6, 2, 52
2015/3/29, 61, 26, 8, 3, 6, 2, 49
2015/3/30, 59, 26, 11, 4, 7, 2, 51
2015/3/31, 53, 33, 10, 3, 4, 2, 54
2015/4/1, 54, 24, 13, 4, 4, 4, 54
2014/10/2, 98, 39, 27, 12, 5, 4, 74
2014/10/3, 91, 41, 26, 13, 6, 3, 73
2014/10/4, 95, 39, 15, 14, 5, 3, 64
2014/10/5, 83, 24, 15, 9, 8, 3, 33
2014/10/6, 60, 29, 26, 14, 9, 6, 94
2014/10/7, 110, 60, 22, 11, 7, , 86
2014/10/8, 108, 45, 18, 13, 5, 5, 82
2014/10/9, 119, 44, 23, 12, 5, 4, 65
2014/10/10, 76, 32, 25, 11, 6, 4, 59
2014/10/11, 65, 42, 25, 16, 6, 5, 87
2014/10/12, 123, 56, 27, 21, 6, 7, 89
2014/10/13, 131, 43, 29, 21, 7, 6, 69
2014/10/14, 96, 37, 24, 20, 8, 5, 67
2014/10/15, 80, 39, 28, 21, 5, 6, 74
2014/10/16, 99, 33, 17, 15, 4, 3, 61
2014/10/17, 65, 30, 10, 16, 2, 4, 62
2014/10/18, 76, 34, 13, 20, 4, 6, 72
2014/10/19, 96, 49, 27, 19, 5, 7, 92
2014/10/20, 130, 49, 19, 16, 6, 6, 81
2014/10/21, 102, 41, 12, 20, 5, 5, 71
2014/10/22, 89, 33, 9, 21, 5, 5, 63
2014/10/23, 69, 36, 15, 26, 15, 6, 75
2014/10/24, 96, 41, 32, 20, 13, 4, 74
2014/10/25, 97, 38, 26, 16, 7, 4, 69
2014/10/26, 82, 30, 17, 10, 4, 2, 59
2014/10/27, 61, 22, 10, 15, 3, 4, 56
2014/10/28, 55, 28, 13, 19, 5, 5, 68
2014/10/29, 82, 36, 24, 17, 6, 5, 69
2014/10/30, 80, 34, 17, 22, 5, 4, 68
2014/10/31, 79, 36, 21, 22, 4, 5, 67
2014/11/1, 92, 35, 16, 23, 7, 6, 68
2014/11/2, 84, 37, 23, 13, 7, 5, 88
2014/11/3, 120, 56, 19, 15, 6, 5, 89
2014/11/4, 119, 47, 26, 14, 4, 4, 75
2014/11/5, 104, 38, 22, 18, 2, 4, 69
2014/11/6, 99, 36, 14, 20, 1, 5, 65
2014/11/7, 80, 30, 10, 23, 7, 5, 51
2014/11/8, 64, 27, 15, 17, 12, 4, 56
2014/11/9, 64, 18, 11, 14, 9, 3, 36
2014/11/10, 37, 26, 14, 19, 8, 5, 64
2014/11/11, 72, 28, 6, 25, 5, 5, 61
2014/11/12, 72, 38, 17, 29, 9, 7, 68
2014/11/13, 96, 31, 19, 16, 9, 5, 50
2014/11/14, 51, 22, 19, 13, 5, 3, 36
2014/11/15, 36, 17, 12, 16, 4, 4, 34
2014/11/16, 28, 16, 6, 13, 6, 4, 36
2014/11/17, 29, 18, 13, 17, 5, 5, 44
2014/11/18, 48, 18, 1, 17, 4, 5, 43
2014/11/19, 44, 19, 16, 14, 3, 4, 42
2014/11/20, 44, 17, 8, 16, 3, 4, 37
2014/11/21, 42, 18, 6, 19, 2, 5, 45
2014/11/22, 39, 19, 11, 19, 4, 4, 51
2014/11/23, 45, 19, 12, 13, 3, 4, 42
2014/11/24, 39, 20, 7, 18, 6, 4, 49
2014/11/25, 51, 20, 10, 16, 5, 4, 43
2014/11/26, 51, 19, 15, 13, 4, 4, 47
2014/11/27, 43, 19, 9, 17, 8, 4, 47
2014/11/28, 49, 21, 10, 14, 10, 3, 46
2014/11/29, 45, 16, 7, 15, 10, 3, 32
2014/11/30, 33, 16, 13, 13, 15, 3, 46
2014/12/1, 43, 18, 7, 18, 17, 3, 43
2014/12/2, 41, 18, 9, 20, 20, 3, 50
2014/12/3, 46, 26, 17, 18, 22, 4, 56
2014/12/4, 68, 25, 14, 16, 17, 3, 51
2014/12/5, 53, 29, 26, 21, 27, 4, 64
2014/12/6, 78, 26, 13, 16, 23, 3, 44
2014/12/7, 38, 18, 19, 14, 8, 3, 37
2014/12/8, 31, 18, 10, 14, 9, 4, 42
2014/12/9, 46, 19, 15, 13, 3, 4, 47
2014/12/10, 46, 26, 17, 11, 2, 3, 
2014/12/11, 54, 26, 16, 8, 2, 3, 
2014/12/12, 49, 23, 18, 5, 2, 3, 
2014/12/13, 42, 19, 17, 3, 2, 3, 
2014/12/14, 38, 20, 16, 2, 2, 4, 
2014/12/15, 43, 18, 11, 3, 2, 3, 
2014/12/16, 34, 17, 9, 7, 2, 4, 
2014/12/17, 39, 18, 6, 5, 1, 5, 
2014/12/18, 35, 16, 11, 2, 1, 5, 
2014/12/19, 38, 13, 8, 2, 1, 4, 
2014/12/20, 25, 11, 15, 2, 2, 3, 
2014/12/21, 31, 13, 14, 2, 2, 2, 
2014/12/22, 31, 15, 12, 2, 2, 2, 
2014/12/23, 33, 16, 4, 5, 4, 2, 
2014/12/24, 42, 16, 9, 2, 6, 3, 
2014/12/25, 38, 17, 10, 3, 5, 3, 52
2014/12/26, 47, 19, 8, 3, 6, 3, 
2014/12/27, 36, 14, 11, 3, 4, 4, 
2014/12/28, 36, 14, 13, 2, 5, 4, 
2014/12/29, 27, , , , , , 
2014/7/2, 49, 22, 13, 14, 9, 3, 55
2014/7/3, 54, 27, 12, 15, 7, 4, 60
2014/7/4, 63, 27, 9, 16, 9, 3, 59
2014/7/5, 62, 26, 7, 15, 8, 3, 53
2014/7/6, 63, 25, 9, 13, 13, 2, 52
2014/7/7, 62, 21, 9, 13, 12, 1, 51
2014/7/8, 55, 21, 13, 13, 12, 2, 52
2014/7/9, 55, 22, 7, 13, 9, 2, 42
2014/7/10, 52, 16, 14, 10, 4, 2, 48
2014/7/11, 42, 24, 9, 13, 4, 3, 54
2014/7/12, 52, 24, 9, 17, 9, 2, 52
2014/7/13, 56, 20, 13, 10, 14, 1, 46
2014/7/14, 52, 19, 12, 11, 6, 1, 48
2014/7/15, 51, 29, 13, 11, 7, 2, 54
2014/7/16, 57, 28, 16, 11, 5, 1, 54
2014/7/17, 55, 29, 8, 13, 6, 2, 57
2014/7/18, 58, 24, 13, 13, 8, 2, 55
2014/7/19, 57, 24, 11, 12, 5, , 52
2014/7/20, 55, 21, 13, 12, 7, 2, 51
2014/7/21, 53, 19, 13, 9, 5, , 47
2014/7/22, 48, 20, 11, 10, 4, , 44
2014/7/23, 46, 22, 13, 11, 4, , 53
2014/7/24, 50, 27, 15, 10, 2, , 56
2014/7/25, 57, 32, 15, 11, 3, , 59
2014/7/26, 61, 31, 14, 9, 1, 2, 56
2014/7/27, 60, 26, 14, 10, 1, 2, 51
2014/7/28, 52, 21, 13, 7, 3, 2, 52
2014/7/29, 51, 21, 8, 10, 3, 2, 48
2014/7/30, 51, 23, 6, 13, 4, 3, 55
2014/7/31, 56, 23, 6, 10, 6, 2, 42
2014/8/1, 53, 15, 10, 9, 6, 2, 42
2014/8/2, 36, 20, 13, 11, 6, 3, 53
2014/8/3, 49, 25, 18, 11, 5, , 56
2014/8/4, 59, 23, 12, 12, 7, , 56
2014/8/5, 57, 23, 7, 10, 6, , 43
2014/8/6, 54, 17, 6, 12, 9, 2, 46
2014/8/7, 44, 17, 8, 11, 9, 2, 37
2014/8/8, 42, 14, 6, 11, 9, , 41
2014/8/9, 36, 16, 13, 8, 5, 1, 31
2014/8/10, 37, 13, 11, 8, 4, 1, 30
2014/8/11, 23, 12, 6, 9, 6, 2, 36
2014/8/12, 37, 18, 5, 12, 9, , 43
2014/8/13, 42, 19, 4, 13, 12, 3, 49
2014/8/14, 49, 19, 6, 12, 10, 2, 47
2014/8/15, 50, 19, 3, 15, 7, 2, 46
2014/8/16, 47, 25, 14, 12, 6, 2, 60
2014/8/17, 59, 25, 7, 15, 6, 2, 55
2014/8/18, 58, 26, 21, 8, 5, 2, 55
2014/8/19, 55, 28, 18, 11, 5, 3, 55
2014/8/20, 59, 23, 17, 15, 7, 3, 60
2014/8/21, 58, 27, 17, 15, 8, 3, 60
2014/8/22, 62, 27, 11, 10, 10, 3, 54
2014/8/23, 62, 18, 12, 5, 5, 1, 43
2014/8/24, 45, 21, 5, 11, 8, 4, 55
2014/8/25, 54, 25, 7, 10, 8, 4, 59
2014/8/26, 63, 30, 9, 11, 9, 4, 60
2014/8/27, 67, 25, 12, 12, 16, 2, 51
2014/8/28, 59, 20, 4, 17, 19, 2, 47
2014/8/29, 55, 21, 13, 17, 11, 3, 54
2014/8/30, 54, 24, 17, 16, 8, 4, 56
2014/8/31, 59, 22, 17, 11, 7, 2, 54
2014/9/1, 54, 27, 28, 10, 7, 2, 61
2014/9/2, 63, 30, 19, 12, 7, 3, 61
2014/9/3, 67, 33, 13, 17, 8, 4, 62
2014/9/4, 75, 36, 22, 17, 12, 6, 71
2014/9/5, 81, 35, 16, 16, 11, 3, 62
2014/9/6, 80, 25, 13, 9, 14, 2, 40
2014/9/7, 58, 20, 20, 14, 11, 3, 52
2014/9/8, 43, 30, 21, 14, 8, 3, 64
2014/9/9, 68, 31, 20, 15, 5, 3, 62
2014/9/10, 72, 32, 18, 14, 6, 3, 61
2014/9/11, 73, 35, 19, 15, 5, 4, 61
2014/9/12, 72, 32, 17, 19, 3, 6, 65
2014/9/13, 74, 34, 15, 15, 1, 6, 66
2014/9/14, 75, 34, 17, 15, 1, 7, 67
2014/9/15, 75, 44, 15, 21, 2, 7, 90
2014/9/16, 100, 40, 24, 12, 1, 6, 62
2014/9/17, 84, 35, 22, 12, 1, 4, 67
2014/9/18, 67, 54, 27, 11, 1, 5, 97
2014/9/19, 126, 59, 17, 13, 2, 4, 89
2014/9/20, 147, 38, 9, 13, 2, 3, 56
2014/9/21, 85, 23, 18, 14, 3, 5, 62
2014/9/22, 58, 47, 23, 13, 2, 5, 77
2014/9/23, 102, 34, 23, 9, 1, 2, 61
2014/9/24, 71, 38, 22, 11, 1, 3, 69
2014/9/25, 80, 28, 12, 14, 1, 3, 49
2014/9/26, 64, 26, 35, 16, 2, 2, 66
2014/9/27, 62, 32, 26, 10, 2, 1, 66
2014/9/28, 76, 35, 31, 8, 1, 1, 73
2014/9/29, 81, 39, 27, 9, 2, 2, 70
2014/9/30, 85, 39, 22, 10, 3, 3, 73
2014/10/1, 89, 44, 23, 12, 4, 3, 74
2014/4/2, 59, 24, 16, 12, 6, 3, 
2014/4/3, 55, 22, 11, 9, 7, 2, 
2014/4/4, 54, 25, 11, 18, 5, 4, 
2014/4/5, 61, 28, 5, 16, 7, 3, 
2014/4/6, 68, 21, 16, 9, 4, 3, 
2014/4/7, 57, 20, 16, 12, 1, 3, 
2014/4/8, 44, 24, 14, 14, 4, 3, 
2014/4/9, 58, 26, 18, 16, 6, 3, 
2014/4/10, 59, 24, 11, 15, 4, 3, 
2014/4/11, 56, 26, 14, 20, 4, 5, 
2014/4/12, 60, 28, 12, 15, 5, 4, 55
2014/4/13, 62, 24, 20, 12, 2, 4, 57
2014/4/14, 60, 25, 10, 12, 5, 4, 55
2014/4/15, 60, 28, 14, 27, 3, 4, 
2014/4/16, 68, 37, 12, 17, 8, 2, 
2014/4/17, 80, 33, 15, 25, 12, 3, 
2014/4/18, 72, 39, 13, 27, 13, 4, 
2014/4/19, 80, 21, 11, 14, 7, 4, 
2014/4/20, 55, 31, 11, 11, 17, 4, 
2014/4/21, 70, 20, 3, 30, 11, 5, 
2014/4/22, 50, 30, 2, 25, 10, 6, 
2014/4/23, 70, 31, 7, 30, 15, 5, 
2014/4/24, 70, 30, 7, 24, 5, 4, 
2014/4/25, 70, 22, 11, 22, 4, 4, 
2014/4/26, 55, 34, 24, 26, 8, 4, 
2014/4/27, 72, 33, 9, 23, 6, 4, 
2014/4/28, 76, 21, 14, 25, 8, 4, 
2014/4/29, 53, 30, 9, 24, 16, 4, 
2014/4/30, 72, 31, 6, 32, 14, 4, 
2014/5/1, 72, 34, 7, 16, 8, 3, 
2014/5/2, 74, 20, 7, 25, 14, 3, 
2014/5/3, 50, 19, 9, 17, 6, 3, 
2014/5/4, 53, 17, 5, 14, 4, 3, 
2014/5/5, 38, 20, 12, 9, 5, 3, 
2014/5/6, 46, 20, 3, 13, 3, 3, 
2014/5/7, 53, 22, 13, 20, 3, 4, 50
2014/5/8, 53, 20, 19, 23, 6, 4, 46
2014/5/9, 47, 31, 18, 25, 12, 7, 66
2014/5/10, 70, 24, 18, 12, 7, 3, 45
2014/5/11, 56, 23, 22, 17, 4, 7, 56
2014/5/12, 50, 24, 13, 19, 3, 7, 56
2014/5/13, 58, 27, 31, 18, 7, 7, 61
2014/5/14, 62, 26, 20, 17, 12, 5, 55
2014/5/15, 61, 21, 23, 15, 10, 5, 52
2014/5/16, 52, 19, 15, 15, 8, 4, 46
2014/5/17, 50, 20, 19, 15, 7, 3, 44
2014/5/18, 47, 17, 13, 15, 7, 3, 37
2014/5/19, 38, 16, 11, 14, 6, 3, 48
2014/5/20, 42, 16, 16, 16, 6, 3, 43
2014/5/21, 39, 26, 19, 23, 8, 5, 62
2014/5/22, 62, 30, 15, 19, 9, 4, 55
2014/5/23, 68, 16, 10, 15, 6, 2, 38
2014/5/24, 42, 23, 15, 15, 5, 4, 52
2014/5/25, 54, 18, 11, 11, 5, 2, 40
2014/5/26, 46, 14, 8, 13, 3, 2, 42
2014/5/27, 32, 28, 6, 19, 7, 5, 59
2014/5/28, 62, 21, 15, 10, 10, 3, 36
2014/5/29, 51, 22, 11, 20, 7, 4, 57
2014/5/30, 51, 25, 11, 17, 12, 3, 57
2014/5/31, 59, 21, 11, 14, 15, 2, 43
2014/6/1, 50, 15, 9, 11, 6, 2, 32
2014/6/2, 33, 17, 8, 14, 4, 3, 51
2014/6/3, 42, 20, 13, 11, 5, 3, 48
2014/6/4, 49, 20, 6, 12, 4, 7, 45
2014/6/5, 47, 18, 5, 13, 6, 3, 48
2014/6/6, 42, 18, 5, 12, 7, 3, 41
2014/6/7, 45, 21, 11, 12, 6, 5, 49
2014/6/8, 56, 17, 11, 9, 4, 4, 39
2014/6/9, 42, 21, 13, 13, 4, 4, 46
2014/6/10, 47, 21, 10, 11, 4, 4, 56
2014/6/11, 51, 19, 11, 13, 3, 3, 48
2014/6/12, 46, 19, 12, 12, 2, 3, 46
2014/6/13, 40, 22, 13, 14, 5, 3, 52
2014/6/14, 53, 21, 5, 17, 6, 3, 44
2014/6/15, 50, 18, 13, 13, 9, 3, 42
2014/6/16, 46, 20, 13, 12, 4, 3, 51
2014/6/17, 51, 19, 13, 11, 1, 5, 44
2014/6/18, 45, 20, 13, 14, 2, 4, 44
2014/6/19, 46, 20, 10, 15, 3, 4, 46
2014/6/20, 51, 20, 11, 11, 2, 4, 49
2014/6/21, 48, 21, 15, 11, 3, 2, 50
2014/6/22, 50, 28, 19, 13, 7, 4, 59
2014/6/23, 59, 30, 18, 15, 10, 4, 58
2014/6/24, 63, 32, 16, 16, 13, 2, 61
2014/6/25, 66, 26, 11, 12, 12, 3, 43
2014/6/26, 55, 19, 14, 11, 11, 3, 47
2014/6/27, 46, 22, 7, 13, 17, 4, 49
2014/6/28, 52, 22, 11, 14, 17, 4, 55
2014/6/29, 57, 21, 13, 13, 13, 4, 44
2014/6/30, 50, 22, 12, 14, 12, 5, 50
2014/7/1, 54, 20, 12, 14, 14, 4, 48
2014/1/2, 62, 30, 14, 7, 2, , 35
2014/1/3, 64, 29, 10, 10, 2, , 30
2014/1/4, 61, 20, 11, 8, 2, 4, 24
2014/1/5, 55, 16, 6, 7, 3, 4, 13
2014/1/6, 45, 13, 4, 10, 3, 4, 20
2014/1/7, 36, 28, 9, 10, 3, 5, 34
2014/1/8, 65, 29, 11, 8, 3, 4, 28
2014/1/9, 64, 18, 5, 10, 3, 4, 19
2014/1/10, 48, 18, 10, 14, 5, 4, 24
2014/1/11, 49, 18, 11, 8, 7, 4, 16
2014/1/12, 46, 17, 8, 9, 3, 3, 20
2014/1/13, 40, 22, 13, 8, 3, 4, 27
2014/1/14, 48, 30, 11, 10, 3, , 33
2014/1/15, 54, 32, 14, 9, 3, 5, 36
2014/1/16, 59, 35, 18, 10, 3, 5, 37
2014/1/17, 67, 31, 17, 10, 2, 4, 31
2014/1/18, 63, 27, 13, 9, 2, 3, 28
2014/1/19, 50, 27, 16, 6, 1, , 29
2014/1/20, 44, 27, 15, 8, 1, , 30
2014/1/21, 50, 27, 17, 10, 2, 4, 34
2014/1/22, 54, 32, 19, 11, 2, , 33
2014/1/23, 62, 36, 22, 11, 2, 5, 45
2014/1/24, 72, 44, 20, 11, 3, , 47
2014/1/25, 80, 41, 20, 7, 3, 4, 42
2014/1/26, 77, 38, 24, 8, 3, 4, 38
2014/1/27, 75, 33, 18, 6, 3, 4, 31
2014/1/28, 67, 29, 15, 6, 3, 3, 32
2014/1/29, 61, 28, 15, 5, 2, 3, 26
2014/1/30, 54, 23, 18, 6, 1, , 24
2014/1/31, 47, 24, 19, 5, 1, 3, 26
2014/2/1, 53, 24, 19, 8, 1, 3, 24
2014/2/2, 53, 21, 18, 10, 2, 4, 23
2014/2/3, 48, 20, 20, 9, 2, 8, 21
2014/2/4, 48, 24, 24, 9, 3, 4, 30
2014/2/5, 55, 30, 23, 8, 3, 3, 32
2014/2/6, 63, 25, 17, 9, 3, 3, 24
2014/2/7, 51, 22, 18, 10, 3, 4, 25
2014/2/8, 50, 30, 19, 10, 3, 4, 39
2014/2/9, 69, 31, 24, 10, 4, 4, 30
2014/2/10, 68, 30, 19, 12, 6, 4, 31
2014/2/11, 64, 27, 17, 9, 5, 4, 29
2014/2/12, 57, 27, 16, 7, 1, 3, 29
2014/2/13, 55, 30, 14, 7, 1, , 34
2014/2/14, 60, 30, 14, 7, 2, 3, 31
2014/2/15, 59, 30, 17, 6, 3, 4, 35
2014/2/16, 60, 32, 18, 6, 3, , 31
2014/2/17, 65, 31, 15, 6, 2, 4, 34
2014/2/18, 62, 35, 14, 7, 1, 4, 34
2014/2/19, 68, 31, 15, 7, 1, 3, 32
2014/2/20, 61, 25, 14, 5, , 3, 26
2014/2/21, 55, 27, 8, 5, 1, , 30
2014/2/22, 54, 29, 14, 6, 1, 3, 33
2014/2/23, 56, 29, 17, 6, 1, 4, 32
2014/2/24, 60, 32, 20, 7, 1, 4, 35
2014/2/25, 61, 32, 19, 10, 1, 3, 35
2014/2/26, 63, 32, 16, 7, 1, 4, 32
2014/2/27, 63, 29, 14, 6, 1, , 30
2014/2/28, 59, 31, 14, 5, 2, 6, 33
2014/3/1, 62, 29, 14, 5, 2, 4, 32
2014/3/2, 60, 27, 17, 6, 2, 4, 28
2014/3/3, 55, 27, 17, 9, 3, 5, 31
2014/3/4, 56, 36, 22, 9, 3, 5, 46
2014/3/5, 72, 33, 18, 9, 1, 3, 29
2014/3/6, 66, 26, 18, 6, , 3, 31
2014/3/7, 55, 34, 22, 7, 2, 4, 44
2014/3/8, 75, 46, 26, 7, 2, 5, 46
2014/3/9, 99, 46, 25, 6, 2, 5, 40
2014/3/10, 101, 37, 23, 5, 1, 5, 44
2014/3/11, 81, 42, 21, 8, 2, 5, 46
2014/3/12, 90, 59, 21, 7, 2, 6, 58
2014/3/13, 142, 50, 26, 7, 1, 6, 56
2014/3/14, 107, 58, 22, 8, 2, 7, 56
2014/3/15, 141, 49, 11, 6, 2, 5, 38
2014/3/16, 110, 27, 7, 8, 2, 4, 24
2014/3/17, 67, 17, 6, 9, 2, 4, 19
2014/3/18, 46, 20, 8, 9, 2, 4, 26
2014/3/19, 52, 28, 11, 12, 2, 5, 31
2014/3/20, 59, 27, 11, 12, 2, 4, 33
2014/3/21, 60, 27, 15, 13, 2, 5, 33
2014/3/22, 62, 33, 17, 6, 3, 4, 39
2014/3/23, 73, 31, 16, 4, 1, 3, 28
2014/3/24, 70, 26, 14, 6, 1, 4, 32
2014/3/25, 59, 33, 12, 8, 1, 4, 35
2014/3/26, 67, 35, 9, 8, 1, 4, 35
2014/3/27, 67, 30, 10, 10, 2, 4, 35
2014/3/28, 60, 40, 12, 8, 3, 4, 38
2014/3/29, 85, 22, 9, 12, 3, 3, 25
2014/3/30, 56, 26, 14, 12, 3, 4, 31
2014/3/31, 59, 22, 12, 9, 4, 3, 23
2014/4/1, 56, 26, 13, 12, 4, 3, 
2020/4/1, , 20, 22, , 2, 6, 
2020/1/1, , 24, 17, , 1, 3, 
2019/1/1, , 20, 27, , 2, 6, 
2018/4/1, , 54, 31, , 5, 8, 
2017/9/11, , 27, 16, 12, 8, 6, 
2016/1/4, , 20, 13, 9, 1, 2, 38
2015/7/2, , 33, 14, 3, 11, 3, 70
2015/7/3, , 34, 16, 2, 5, 3, 65
2015/7/4, , 32, 17, 9, 5, 3, 56
2015/7/5, , 29, 25, 7, 7, 3, 66
2015/7/6, , 29, 25, 7, 7, , 66
2015/7/7, , 31, 22, 5, 5, 3, 61
2015/7/8, , 31, 19, 4, 4, 2, 62
2015/7/9, , 32, 14, 13, 4, 4, 64
2015/7/10, , 36, 23, 37, 13, 5, 69
2015/7/11, , 40, 12, 19, 12, 5, 70
2015/7/12, , 31, 13, 24, 8, 3, 56
2015/7/13, , 28, 14, 21, 7, 3, 52
2015/7/14, , 22, 10, 12, 5, 3, 51
2015/6/22, , 21, 14, 1, 4, 3, 
2015/6/23, , 25, 14, 2, 3, , 
2015/6/24, , 28, 14, 2, 3, 4, 
2015/6/25, , 30, 19, 2, 3, 3, 60
2015/6/26, , 26, 19, 2, 4, 3, 57
2015/6/27, , 22, 14, 1, 3, , 46
2015/6/28, , 20, 12, 1, 2, , 42
2015/6/29, , 21, 16, 2, 5, 3, 56
2015/6/30, , 25, 17, 2, 6, 3, 60
2015/7/1, , 29, 10, 4, 8, , 58
2015/1/1, , 25, 16, 8, 3, 2, 
2014/1/1, , 27, 14, 9, 1, 4, 29
